#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
FAAP100	TOP3A	9606.ENSP00000333283	9606.ENSP00000321636	0	0	0	0	0.078	0.994	0	0.225	0.995
FAAP100	FANCF	9606.ENSP00000333283	9606.ENSP00000330875	0	0	0	0	0	0.998	0.800	0.997	0.999
FAAP100	UBE2T	9606.ENSP00000333283	9606.ENSP00000494957	0	0	0	0	0	0.825	0.800	0.874	0.995
FAAP100	FAAP24	9606.ENSP00000333283	9606.ENSP00000466121	0	0	0	0	0.042	0.994	0.800	0.998	0.999
FAAP100	FANCB	9606.ENSP00000333283	9606.ENSP00000498215	0	0	0	0	0	0.998	0.800	0.999	0.999
FAAP100	FANCL	9606.ENSP00000333283	9606.ENSP00000385021	0	0	0	0	0	0.998	0.800	0.999	0.999
FAAP100	FAAP20	9606.ENSP00000333283	9606.ENSP00000383710	0	0	0	0	0.156	0.994	0.800	0.992	0.999
FAAP100	FANCA	9606.ENSP00000333283	9606.ENSP00000373952	0	0	0	0	0.060	0.998	0.800	0.998	0.999
FAAP100	FANCG	9606.ENSP00000333283	9606.ENSP00000367910	0	0	0	0	0.092	0.998	0.800	0.997	0.999
FAAP20	FANCE	9606.ENSP00000383710	9606.ENSP00000229769	0	0	0	0	0.042	0.994	0.900	0.988	0.999
FAAP20	FANCM	9606.ENSP00000383710	9606.ENSP00000267430	0	0	0	0	0	0.994	0.900	0.782	0.999
FAAP20	FANCC	9606.ENSP00000383710	9606.ENSP00000289081	0	0	0	0	0	0.994	0.900	0.987	0.999
FAAP20	FANCF	9606.ENSP00000383710	9606.ENSP00000330875	0	0	0	0	0	0.994	0.900	0.988	0.999
FAAP20	FANCG	9606.ENSP00000383710	9606.ENSP00000367910	0	0	0	0	0	0.994	0.900	0.994	0.999
FAAP20	FANCA	9606.ENSP00000383710	9606.ENSP00000373952	0	0	0	0	0	0.994	0.900	0.994	0.999
FAAP20	FAAP24	9606.ENSP00000383710	9606.ENSP00000466121	0	0	0	0	0.050	0.292	0.900	0.970	0.997
FAAP20	FANCB	9606.ENSP00000383710	9606.ENSP00000498215	0	0	0	0	0	0.994	0.900	0.987	0.999
FAAP20	FANCL	9606.ENSP00000383710	9606.ENSP00000385021	0	0	0	0	0	0.994	0.900	0.967	0.999
FAAP24	FANCE	9606.ENSP00000466121	9606.ENSP00000229769	0	0	0	0	0.060	0	0.900	0.957	0.995
FAAP24	FANCM	9606.ENSP00000466121	9606.ENSP00000267430	0	0	0	0	0.109	0.999	0.900	0.999	0.999
FAAP24	FANCD2	9606.ENSP00000466121	9606.ENSP00000287647	0	0	0	0	0.074	0	0.900	0.930	0.992
FAAP24	FANCC	9606.ENSP00000466121	9606.ENSP00000289081	0	0	0	0	0.049	0	0.900	0.981	0.998
FAAP24	MUS81	9606.ENSP00000466121	9606.ENSP00000307853	0	0	0	0	0.142	0.569	0.500	0.708	0.938
FAAP24	FANCI	9606.ENSP00000466121	9606.ENSP00000310842	0	0	0	0	0.044	0	0.900	0.861	0.985
FAAP24	FANCF	9606.ENSP00000466121	9606.ENSP00000330875	0	0	0	0	0.049	0	0.900	0.973	0.997
FAAP24	FANCG	9606.ENSP00000466121	9606.ENSP00000367910	0	0	0	0	0.049	0.994	0.900	0.939	0.999
FAAP24	FANCA	9606.ENSP00000466121	9606.ENSP00000373952	0	0	0	0	0.075	0.994	0.900	0.997	0.999
FAAP24	FANCL	9606.ENSP00000466121	9606.ENSP00000385021	0	0	0	0	0	0.994	0.900	0.964	0.999
FAAP24	UBE2T	9606.ENSP00000466121	9606.ENSP00000494957	0	0	0	0	0.049	0	0.800	0.856	0.970
FAAP24	FANCB	9606.ENSP00000466121	9606.ENSP00000498215	0	0	0	0	0.049	0.994	0.900	0.990	0.999
FAN1	MLH1	9606.ENSP00000354497	9606.ENSP00000231790	0	0	0	0	0.077	0.838	0.900	0.844	0.997
FAN1	PMS2	9606.ENSP00000354497	9606.ENSP00000265849	0	0	0	0	0.064	0.785	0.900	0.678	0.992
FAN1	FANCD2	9606.ENSP00000354497	9606.ENSP00000287647	0	0	0	0	0	0.833	0.900	0.981	0.999
FAN1	FANCI	9606.ENSP00000354497	9606.ENSP00000310842	0	0	0	0	0.044	0.510	0.500	0.982	0.995
FAN1	PMS1	9606.ENSP00000354497	9606.ENSP00000406490	0	0	0	0	0.077	0.777	0	0.827	0.961
FANCA	FANCE	9606.ENSP00000373952	9606.ENSP00000229769	0	0	0	0	0.163	0.998	0.900	0.999	0.999
FANCA	RPA1	9606.ENSP00000373952	9606.ENSP00000254719	0	0	0	0	0.062	0.994	0.500	0.307	0.997
FANCA	PALB2	9606.ENSP00000373952	9606.ENSP00000261584	0	0	0	0	0.182	0	0	0.883	0.900
FANCA	FANCM	9606.ENSP00000373952	9606.ENSP00000267430	0	0	0	0	0.113	0.994	0.900	0.999	0.999
FANCA	FANCD2	9606.ENSP00000373952	9606.ENSP00000287647	0	0	0	0	0.218	0.912	0.900	0.987	0.999
FANCA	FANCC	9606.ENSP00000373952	9606.ENSP00000289081	0	0	0	0	0.148	0.998	0.900	0.999	0.999
FANCA	SLX4	9606.ENSP00000373952	9606.ENSP00000294008	0	0	0	0	0.079	0	0.500	0.870	0.935
FANCA	FANCI	9606.ENSP00000373952	9606.ENSP00000310842	0	0	0	0	0.295	0.800	0.900	0.974	0.999
FANCA	RMI1	9606.ENSP00000373952	9606.ENSP00000317039	0	0	0	0	0.068	0.994	0	0.438	0.996
FANCA	TOP3A	9606.ENSP00000373952	9606.ENSP00000321636	0	0	0	0	0.062	0.994	0	0.743	0.998
FANCA	FANCF	9606.ENSP00000373952	9606.ENSP00000330875	0	0	0	0	0.049	0.998	0.900	0.999	0.999
FANCA	FANCG	9606.ENSP00000373952	9606.ENSP00000367910	0	0	0	0	0.625	0.998	0.900	0.999	0.999
FANCA	RAD51	9606.ENSP00000373952	9606.ENSP00000493712	0	0	0	0	0.330	0.162	0	0.895	0.936
FANCA	UBE2T	9606.ENSP00000373952	9606.ENSP00000494957	0	0	0	0	0.241	0.855	0.800	0.924	0.998
FANCA	FANCB	9606.ENSP00000373952	9606.ENSP00000498215	0	0	0	0	0.095	0.998	0.900	0.999	0.999
FANCA	FANCL	9606.ENSP00000373952	9606.ENSP00000385021	0	0	0	0	0.067	0.998	0.900	0.999	0.999
FANCB	FANCE	9606.ENSP00000498215	9606.ENSP00000229769	0	0	0	0	0.060	0.998	0.900	0.999	0.999
FANCB	FANCM	9606.ENSP00000498215	9606.ENSP00000267430	0	0	0	0	0.186	0.994	0.900	0.999	0.999
FANCB	FANCD2	9606.ENSP00000498215	9606.ENSP00000287647	0	0	0	0	0.269	0.800	0.900	0.945	0.999
FANCB	FANCC	9606.ENSP00000498215	9606.ENSP00000289081	0	0	0	0	0.058	0.998	0.900	0.998	0.999
FANCB	SLX4	9606.ENSP00000498215	9606.ENSP00000294008	0	0	0	0	0.049	0	0.500	0.809	0.901
FANCB	FANCI	9606.ENSP00000498215	9606.ENSP00000310842	0	0	0	0	0.167	0.800	0.900	0.947	0.999
FANCB	FANCF	9606.ENSP00000498215	9606.ENSP00000330875	0	0	0	0	0	0.998	0.900	0.999	0.999
FANCB	FANCG	9606.ENSP00000498215	9606.ENSP00000367910	0	0	0	0	0.082	0.998	0.900	0.999	0.999
FANCB	FANCL	9606.ENSP00000498215	9606.ENSP00000385021	0	0	0	0	0.062	0.998	0.900	0.999	0.999
FANCB	UBE2T	9606.ENSP00000498215	9606.ENSP00000494957	0	0	0	0	0.113	0.890	0.800	0.857	0.996
FANCC	FANCE	9606.ENSP00000289081	9606.ENSP00000229769	0	0	0	0	0.067	0.998	0.900	0.999	0.999
FANCC	PALB2	9606.ENSP00000289081	9606.ENSP00000261584	0	0	0	0	0.212	0	0	0.888	0.908
FANCC	FANCM	9606.ENSP00000289081	9606.ENSP00000267430	0	0	0	0	0.097	0.994	0.900	0.998	0.999
FANCC	FANCD2	9606.ENSP00000289081	9606.ENSP00000287647	0	0	0	0	0.101	0.911	0.900	0.980	0.999
FANCC	UBE2T	9606.ENSP00000289081	9606.ENSP00000494957	0	0	0	0	0.047	0.800	0.800	0.853	0.993
FANCC	FANCI	9606.ENSP00000289081	9606.ENSP00000310842	0	0	0	0	0.127	0.800	0.900	0.955	0.999
FANCC	FANCL	9606.ENSP00000289081	9606.ENSP00000385021	0	0	0	0	0.049	0.998	0.900	0.999	0.999
FANCC	FANCF	9606.ENSP00000289081	9606.ENSP00000330875	0	0	0	0	0.094	0.998	0.900	0.999	0.999
FANCC	FANCG	9606.ENSP00000289081	9606.ENSP00000367910	0	0	0	0	0.138	0.998	0.900	0.999	0.999
FANCD2	FANCE	9606.ENSP00000287647	9606.ENSP00000229769	0	0	0	0	0.064	0.971	0.900	0.970	0.999
FANCD2	MLH1	9606.ENSP00000287647	9606.ENSP00000231790	0	0	0	0	0.115	0.510	0.540	0.874	0.971
FANCD2	MSH2	9606.ENSP00000287647	9606.ENSP00000233146	0	0	0	0	0.178	0.467	0.540	0.813	0.957
FANCD2	SLX1A	9606.ENSP00000287647	9606.ENSP00000251303	0	0	0	0	0	0	0.500	0.838	0.916
FANCD2	PALB2	9606.ENSP00000287647	9606.ENSP00000261584	0	0	0	0	0.128	0	0.540	0.981	0.991
FANCD2	RAD18	9606.ENSP00000287647	9606.ENSP00000264926	0	0	0	0	0.185	0.621	0	0.820	0.939
FANCD2	FANCM	9606.ENSP00000287647	9606.ENSP00000267430	0	0	0	0	0.147	0	0.900	0.977	0.997
FANCD2	PRKDC	9606.ENSP00000287647	9606.ENSP00000313420	0	0	0	0	0.085	0.225	0.540	0.764	0.913
FANCD2	XRCC6	9606.ENSP00000287647	9606.ENSP00000352257	0	0	0	0	0.140	0	0.540	0.798	0.913
FANCD2	POLN	9606.ENSP00000287647	9606.ENSP00000435506	0	0	0	0	0.130	0.485	0.500	0.677	0.918
FANCD2	XRCC5	9606.ENSP00000287647	9606.ENSP00000375978	0	0	0	0	0.063	0	0.540	0.826	0.918
FANCD2	XRCC3	9606.ENSP00000287647	9606.ENSP00000451974	0	0	0	0	0.075	0.096	0	0.919	0.926
FANCD2	RAD51C	9606.ENSP00000287647	9606.ENSP00000336701	0	0	0	0	0.118	0.096	0	0.923	0.934
FANCD2	MDC1	9606.ENSP00000287647	9606.ENSP00000365588	0	0	0	0	0.133	0.608	0.400	0.724	0.936
FANCD2	MUS81	9606.ENSP00000287647	9606.ENSP00000307853	0	0	0	0	0.086	0	0.500	0.874	0.937
FANCD2	RBBP8	9606.ENSP00000287647	9606.ENSP00000382628	0	0	0	0	0.080	0.645	0	0.912	0.969
FANCD2	WDR48	9606.ENSP00000287647	9606.ENSP00000307491	0	0	0	0	0.047	0.800	0.400	0.831	0.978
FANCD2	SLX4	9606.ENSP00000287647	9606.ENSP00000294008	0	0	0	0	0.098	0.510	0.500	0.971	0.992
FANCD2	RAD51	9606.ENSP00000287647	9606.ENSP00000493712	0	0	0	0	0.305	0.647	0	0.992	0.998
FANCD2	USP1	9606.ENSP00000287647	9606.ENSP00000343526	0	0	0	0	0.072	0.981	0.400	0.901	0.998
FANCD2	UBE2T	9606.ENSP00000287647	9606.ENSP00000494957	0	0	0	0	0.194	0.852	0.900	0.939	0.999
FANCD2	FANCF	9606.ENSP00000287647	9606.ENSP00000330875	0	0	0	0	0	0.800	0.900	0.971	0.999
FANCD2	FANCG	9606.ENSP00000287647	9606.ENSP00000367910	0	0	0	0	0.162	0.854	0.900	0.994	0.999
FANCD2	FANCI	9606.ENSP00000287647	9606.ENSP00000310842	0	0	0	0	0.561	0.996	0.900	0.999	0.999
FANCD2	FANCL	9606.ENSP00000287647	9606.ENSP00000385021	0	0	0	0	0.063	0.980	0.900	0.988	0.999
FANCE	UBE2T	9606.ENSP00000229769	9606.ENSP00000494957	0	0	0	0	0.117	0.805	0.800	0.843	0.993
FANCE	FANCM	9606.ENSP00000229769	9606.ENSP00000267430	0	0	0	0	0	0.994	0.900	0.998	0.999
FANCE	FANCF	9606.ENSP00000229769	9606.ENSP00000330875	0	0	0	0	0	0.998	0.900	0.999	0.999
FANCE	FANCG	9606.ENSP00000229769	9606.ENSP00000367910	0	0	0	0	0.195	0.955	0.900	0.999	0.999
FANCE	FANCI	9606.ENSP00000229769	9606.ENSP00000310842	0	0	0	0	0.080	0.800	0.900	0.955	0.999
FANCE	FANCL	9606.ENSP00000229769	9606.ENSP00000385021	0	0	0	0	0.049	0.800	0.900	0.999	0.999
FANCF	FANCM	9606.ENSP00000330875	9606.ENSP00000267430	0	0	0	0	0	0.994	0.900	0.999	0.999
FANCF	FANCI	9606.ENSP00000330875	9606.ENSP00000310842	0	0	0	0	0.044	0.800	0.900	0.953	0.998
FANCF	RMI1	9606.ENSP00000330875	9606.ENSP00000317039	0	0	0	0	0.056	0.994	0	0.755	0.998
FANCF	UBE2T	9606.ENSP00000330875	9606.ENSP00000494957	0	0	0	0	0.042	0.800	0.800	0.854	0.993
FANCF	FANCG	9606.ENSP00000330875	9606.ENSP00000367910	0	0	0	0	0.067	0.998	0.900	0.999	0.999
FANCF	FANCL	9606.ENSP00000330875	9606.ENSP00000385021	0	0	0	0	0.044	0.998	0.900	0.999	0.999
FANCG	RPA1	9606.ENSP00000367910	9606.ENSP00000254719	0	0	0	0	0.085	0.994	0.500	0.176	0.997
FANCG	FANCM	9606.ENSP00000367910	9606.ENSP00000267430	0	0	0	0	0.062	0.994	0.900	0.998	0.999
FANCG	SLX4	9606.ENSP00000367910	9606.ENSP00000294008	0	0	0	0	0.149	0	0.500	0.785	0.900
FANCG	FANCI	9606.ENSP00000367910	9606.ENSP00000310842	0	0	0	0	0.336	0.800	0.900	0.952	0.999
FANCG	TOP3A	9606.ENSP00000367910	9606.ENSP00000321636	0	0	0	0	0.112	0.994	0	0.760	0.998
FANCG	RAD51C	9606.ENSP00000367910	9606.ENSP00000336701	0	0	0	0	0.109	0	0	0.909	0.915
FANCG	XRCC3	9606.ENSP00000367910	9606.ENSP00000451974	0	0	0	0	0.255	0.625	0	0.948	0.984
FANCG	UBE2T	9606.ENSP00000367910	9606.ENSP00000494957	0	0	0	0	0.163	0.852	0.800	0.858	0.996
FANCG	FANCL	9606.ENSP00000367910	9606.ENSP00000385021	0	0	0	0	0.134	0.998	0.900	0.999	0.999
FANCI	PALB2	9606.ENSP00000310842	9606.ENSP00000261584	0	0	0	0	0.153	0	0.540	0.972	0.988
FANCI	FANCM	9606.ENSP00000310842	9606.ENSP00000267430	0	0	0	0	0.188	0.292	0.900	0.983	0.998
FANCI	SLX4	9606.ENSP00000310842	9606.ENSP00000294008	0	0	0	0	0.072	0	0.500	0.935	0.967
FANCI	WDR48	9606.ENSP00000310842	9606.ENSP00000307491	0	0	0	0	0.042	0.948	0.400	0.958	0.998
FANCI	RAD51C	9606.ENSP00000310842	9606.ENSP00000336701	0	0	0	0	0.193	0.071	0	0.931	0.944
FANCI	RAD51	9606.ENSP00000310842	9606.ENSP00000493712	0	0	0	0	0.491	0.324	0	0.864	0.949
FANCI	USP1	9606.ENSP00000310842	9606.ENSP00000343526	0	0	0	0	0.210	0.921	0.400	0.810	0.992
FANCI	UBE2T	9606.ENSP00000310842	9606.ENSP00000494957	0	0	0	0	0.346	0.800	0.900	0.846	0.997
FANCI	FANCL	9606.ENSP00000310842	9606.ENSP00000385021	0	0	0	0	0.110	0.967	0.900	0.987	0.999
FANCL	FANCM	9606.ENSP00000385021	9606.ENSP00000267430	0	0	0	0	0.085	0.994	0.900	0.999	0.999
FANCL	SLX4	9606.ENSP00000385021	9606.ENSP00000294008	0	0	0	0	0	0	0.500	0.808	0.900
FANCL	WDR48	9606.ENSP00000385021	9606.ENSP00000307491	0	0	0	0	0	0	0.900	0.594	0.957
FANCL	RAD51C	9606.ENSP00000385021	9606.ENSP00000336701	0	0	0	0	0.086	0	0	0.916	0.920
FANCL	USP1	9606.ENSP00000385021	9606.ENSP00000343526	0	0	0	0	0.122	0	0.900	0.716	0.972
FANCL	UBE2T	9606.ENSP00000385021	9606.ENSP00000494957	0	0	0	0	0.138	0.988	0.800	0.999	0.999
FANCM	MSH6	9606.ENSP00000267430	9606.ENSP00000234420	0	0	0	0	0.130	0.754	0	0.690	0.927
FANCM	RPA1	9606.ENSP00000267430	9606.ENSP00000254719	0	0	0	0	0	0.999	0.500	0.500	0.999
FANCM	PALB2	9606.ENSP00000267430	9606.ENSP00000261584	0	0	0	0	0.138	0	0	0.933	0.940
FANCM	RAD18	9606.ENSP00000267430	9606.ENSP00000264926	0	0	0	0	0.235	0.848	0	0.666	0.957
FANCM	SLX4	9606.ENSP00000267430	9606.ENSP00000294008	0	0	0	0	0.109	0.255	0.500	0.835	0.938
FANCM	RAD51B	9606.ENSP00000267430	9606.ENSP00000419881	0	0	0	0	0.122	0.864	0	0.678	0.958
FANCM	RAD51C	9606.ENSP00000267430	9606.ENSP00000336701	0	0	0	0	0.102	0.596	0	0.900	0.960
FANCM	UBE2T	9606.ENSP00000267430	9606.ENSP00000494957	0	0	0	0	0.080	0.121	0.800	0.843	0.971
FANCM	RAD51	9606.ENSP00000267430	9606.ENSP00000493712	0	0	0	0	0.137	0.864	0	0.794	0.973
FANCM	RAD51D	9606.ENSP00000267430	9606.ENSP00000466399	0	0	0	0	0.105	0.864	0	0.845	0.979
FANCM	REV3L	9606.ENSP00000267430	9606.ENSP00000351697	0.041	0	0	0	0.069	0.962	0	0.678	0.987
FANCM	RAD52	9606.ENSP00000267430	9606.ENSP00000351284	0	0	0	0	0.068	0.967	0	0.729	0.990
FANCM	RECQL5	9606.ENSP00000267430	9606.ENSP00000317636	0	0	0	0	0.123	0.967	0	0.733	0.991
FANCM	RECQL4	9606.ENSP00000267430	9606.ENSP00000482313	0	0	0	0	0.127	0.967	0	0.731	0.991
FANCM	MUS81	9606.ENSP00000267430	9606.ENSP00000307853	0	0	0	0	0	0.949	0.500	0.798	0.994
FANCM	WRN	9606.ENSP00000267430	9606.ENSP00000298139	0	0	0	0	0.179	0.967	0	0.818	0.994
FANCM	RPA2	9606.ENSP00000267430	9606.ENSP00000363017	0	0	0	0	0.063	0.994	0.500	0.394	0.998
FANCM	TOP3A	9606.ENSP00000267430	9606.ENSP00000321636	0	0	0	0	0.075	0.996	0.900	0.955	0.999
FANCM	RMI1	9606.ENSP00000267430	9606.ENSP00000317039	0	0	0	0	0.109	0.999	0.900	0.973	0.999
FEN1	MSH2	9606.ENSP00000305480	9606.ENSP00000233146	0	0	0	0	0.297	0.677	0	0.791	0.948
FEN1	MSH6	9606.ENSP00000305480	9606.ENSP00000234420	0	0	0	0	0.271	0.685	0	0.799	0.950
FEN1	HUS1	9606.ENSP00000305480	9606.ENSP00000258774	0	0	0	0	0.059	0.670	0	0.806	0.934
FEN1	XRCC1	9606.ENSP00000305480	9606.ENSP00000262887	0	0	0	0	0.142	0	0.500	0.884	0.946
FEN1	LIG1	9606.ENSP00000305480	9606.ENSP00000263274	0.044	0	0	0	0.532	0.942	0.500	0.973	0.999
FEN1	POLD3	9606.ENSP00000305480	9606.ENSP00000263681	0	0	0	0	0.138	0.941	0.500	0.411	0.983
FEN1	POLB	9606.ENSP00000305480	9606.ENSP00000265421	0	0	0	0	0.115	0.094	0.900	0.857	0.987
FEN1	XPC	9606.ENSP00000305480	9606.ENSP00000285021	0	0	0	0	0.055	0	0	0.909	0.911
FEN1	WRN	9606.ENSP00000305480	9606.ENSP00000298139	0.050	0	0	0	0.133	0.810	0	0.991	0.998
FEN1	POLE	9606.ENSP00000305480	9606.ENSP00000322570	0	0	0	0	0.200	0.310	0.500	0.702	0.906
FEN1	LIG3	9606.ENSP00000305480	9606.ENSP00000367787	0.044	0	0	0	0.189	0.125	0.500	0.786	0.914
FEN1	RAD9A	9606.ENSP00000305480	9606.ENSP00000311360	0	0	0	0	0.091	0.615	0	0.780	0.916
FEN1	RAD52	9606.ENSP00000305480	9606.ENSP00000351284	0	0	0	0	0.087	0.583	0.400	0.743	0.933
FEN1	POLD4	9606.ENSP00000305480	9606.ENSP00000311368	0	0	0	0	0.050	0.826	0.500	0.300	0.934
FEN1	PARP1	9606.ENSP00000305480	9606.ENSP00000355759	0	0	0	0	0.184	0.419	0.500	0.781	0.941
FEN1	RAD51	9606.ENSP00000305480	9606.ENSP00000493712	0.057	0	0	0	0.414	0.576	0	0.849	0.959
FEN1	NEIL1	9606.ENSP00000305480	9606.ENSP00000347170	0	0	0	0	0	0	0	0.961	0.961
FEN1	RECQL4	9606.ENSP00000305480	9606.ENSP00000482313	0.050	0	0	0	0.249	0.469	0	0.955	0.981
FEN1	MRE11	9606.ENSP00000305480	9606.ENSP00000325863	0	0	0	0	0.141	0.878	0.500	0.742	0.984
FEN1	POLD2	9606.ENSP00000305480	9606.ENSP00000480186	0	0	0	0	0.291	0.941	0.500	0.796	0.995
FEN1	POLD1	9606.ENSP00000305480	9606.ENSP00000472445	0	0	0	0	0.469	0.941	0.500	0.856	0.997
FEN1	PCNA	9606.ENSP00000305480	9606.ENSP00000368458	0.042	0	0	0	0.776	0.999	0.500	0.505	0.999
GEN1	SLX4	9606.ENSP00000370653	9606.ENSP00000294008	0.045	0	0	0	0.092	0.098	0.400	0.834	0.908
GEN1	MUS81	9606.ENSP00000370653	9606.ENSP00000307853	0	0	0	0	0.086	0.301	0.400	0.860	0.939
GTF2E2	GTF2H4	9606.ENSP00000348168	9606.ENSP00000259895	0	0	0	0	0.058	0.991	0.900	0.245	0.999
GTF2E2	MNAT1	9606.ENSP00000348168	9606.ENSP00000261245	0	0	0	0	0.137	0.991	0.500	0.424	0.997
GTF2E2	GTF2H1	9606.ENSP00000348168	9606.ENSP00000265963	0	0	0	0	0.103	0.991	0.500	0.266	0.996
GTF2E2	GTF2H2	9606.ENSP00000348168	9606.ENSP00000274400	0	0	0	0	0.111	0.967	0.900	0.250	0.997
GTF2E2	GTF2H5	9606.ENSP00000348168	9606.ENSP00000476100	0	0	0	0	0.062	0.812	0.900	0.444	0.988
GTF2E2	GTF2H3	9606.ENSP00000348168	9606.ENSP00000445162	0	0	0	0	0.063	0.991	0.900	0.380	0.999
GTF2H1	GTF2H4	9606.ENSP00000265963	9606.ENSP00000259895	0	0	0	0	0.099	0.999	0.900	0.999	0.999
GTF2H1	MNAT1	9606.ENSP00000265963	9606.ENSP00000261245	0	0	0	0	0.095	0.997	0.900	0.880	0.999
GTF2H1	UVSSA	9606.ENSP00000265963	9606.ENSP00000425130	0	0	0	0	0	0.828	0	0.675	0.942
GTF2H1	TP53	9606.ENSP00000265963	9606.ENSP00000269305	0	0	0	0	0	0.806	0	0.757	0.950
GTF2H1	MMS19	9606.ENSP00000265963	9606.ENSP00000359818	0	0	0	0	0.056	0.292	0.900	0.374	0.952
GTF2H1	XPA	9606.ENSP00000265963	9606.ENSP00000364270	0	0	0	0	0.062	0.860	0.500	0.794	0.984
GTF2H1	XPC	9606.ENSP00000265963	9606.ENSP00000285021	0	0	0	0	0.128	0.948	0.500	0.704	0.992
GTF2H1	GTF2H2	9606.ENSP00000265963	9606.ENSP00000274400	0	0	0	0	0.086	0.999	0.900	0.998	0.999
GTF2H1	GTF2H5	9606.ENSP00000265963	9606.ENSP00000476100	0	0	0	0	0.042	0.968	0.800	0.996	0.999
GTF2H1	GTF2H3	9606.ENSP00000265963	9606.ENSP00000445162	0	0	0	0	0.108	0.999	0.900	0.997	0.999
GTF2H2	GTF2H4	9606.ENSP00000274400	9606.ENSP00000259895	0	0	0	0	0.162	0.999	0.900	0.998	0.999
GTF2H2	MNAT1	9606.ENSP00000274400	9606.ENSP00000261245	0	0	0	0	0.172	0.999	0.900	0.807	0.999
GTF2H2	MMS19	9606.ENSP00000274400	9606.ENSP00000359818	0	0	0	0	0.063	0.067	0.900	0.287	0.929
GTF2H2	XPA	9606.ENSP00000274400	9606.ENSP00000364270	0	0	0	0	0	0.800	0.500	0.722	0.969
GTF2H2	GTF2H3	9606.ENSP00000274400	9606.ENSP00000445162	0	0	0	0	0.148	0.999	0.900	0.996	0.999
GTF2H2	GTF2H5	9606.ENSP00000274400	9606.ENSP00000476100	0	0	0	0	0	0.974	0.900	0.945	0.999
GTF2H3	GTF2H4	9606.ENSP00000445162	9606.ENSP00000259895	0	0	0	0	0.163	0.999	0.900	0.997	0.999
GTF2H3	MNAT1	9606.ENSP00000445162	9606.ENSP00000261245	0	0	0	0	0.080	0.995	0.900	0.865	0.999
GTF2H3	MMS19	9606.ENSP00000445162	9606.ENSP00000359818	0	0	0	0	0.066	0	0.900	0.420	0.941
GTF2H3	XPA	9606.ENSP00000445162	9606.ENSP00000364270	0	0	0	0	0.088	0.800	0.500	0.664	0.965
GTF2H3	GTF2H5	9606.ENSP00000445162	9606.ENSP00000476100	0	0	0	0	0.056	0.967	0.900	0.981	0.999
GTF2H4	MMS19	9606.ENSP00000259895	9606.ENSP00000359818	0	0	0	0	0.082	0	0.900	0.407	0.940
GTF2H4	XPA	9606.ENSP00000259895	9606.ENSP00000364270	0	0	0	0	0	0.800	0.500	0.762	0.974
GTF2H4	MNAT1	9606.ENSP00000259895	9606.ENSP00000261245	0	0	0	0	0.076	0.997	0.900	0.930	0.999
GTF2H4	GTF2H5	9606.ENSP00000259895	9606.ENSP00000476100	0	0	0	0	0	0.999	0.900	0.995	0.999
GTF2H5	MNAT1	9606.ENSP00000476100	9606.ENSP00000261245	0	0	0	0	0.050	0.836	0.540	0.769	0.981
GTF2H5	RAD23B	9606.ENSP00000476100	9606.ENSP00000350708	0	0	0	0	0.056	0	0.500	0.852	0.924
GTF2H5	XPA	9606.ENSP00000476100	9606.ENSP00000364270	0	0	0	0	0.056	0.805	0.500	0.814	0.980
H2AX	NBN	9606.ENSP00000434024	9606.ENSP00000265433	0	0	0	0	0	0.889	0.500	0.676	0.980
H2AX	PRKDC	9606.ENSP00000434024	9606.ENSP00000313420	0	0	0	0	0.075	0.833	0.500	0.810	0.983
H2AX	RNF168	9606.ENSP00000434024	9606.ENSP00000320898	0	0	0	0	0.047	0.789	0.500	0.814	0.978
H2AX	MRE11	9606.ENSP00000434024	9606.ENSP00000325863	0	0	0	0	0	0.833	0.500	0.492	0.954
H2AX	XRCC6	9606.ENSP00000434024	9606.ENSP00000352257	0	0	0	0	0.067	0.813	0.500	0.882	0.988
H2AX	PARP1	9606.ENSP00000434024	9606.ENSP00000355759	0	0	0	0	0.097	0.866	0	0.727	0.964
H2AX	RNF8	9606.ENSP00000434024	9606.ENSP00000362578	0	0	0	0	0	0.743	0.500	0.898	0.985
H2AX	MDC1	9606.ENSP00000434024	9606.ENSP00000365588	0	0	0	0	0.083	0.933	0.500	0.998	0.999
H2AX	RAD50	9606.ENSP00000434024	9606.ENSP00000368100	0	0	0	0	0	0.809	0.500	0.365	0.934
H2AX	TP53BP1	9606.ENSP00000434024	9606.ENSP00000371475	0	0	0	0	0.044	0.990	0.500	0.997	0.999
H2AX	XRCC5	9606.ENSP00000434024	9606.ENSP00000375978	0	0	0	0	0.050	0.646	0.500	0.861	0.973
H2AX	RBBP8	9606.ENSP00000434024	9606.ENSP00000382628	0	0	0	0	0.067	0.483	0.500	0.847	0.958
H2AX	PAXIP1	9606.ENSP00000434024	9606.ENSP00000384048	0	0	0	0	0.056	0.560	0.500	0.612	0.908
H2AX	RAD51	9606.ENSP00000434024	9606.ENSP00000493712	0	0	0	0	0.138	0.822	0.500	0.921	0.993
HELQ	POLA1	9606.ENSP00000295488	9606.ENSP00000368358	0	0	0	0	0.119	0.066	0	0.917	0.926
HELQ	POLN	9606.ENSP00000295488	9606.ENSP00000435506	0	0.305	0	0	0.042	0.294	0	0.988	0.993
