Gene A,Gene B,GEMINI sensitive,Cell line
ATRX,MEN1,-1.1297,RPE-1
ATRX,MRGBP,-1.6619,RPE-1
ATRX,NFRKB,-1.1899,RPE-1
ATRX,NPLOC4,-1.5279,RPE-1
ATRX,PML,-1.2081,RPE-1
ATRX,POLN,-1.464,RPE-1
ATRX,POLR1B,-1.6794,RPE-1
ATRX,POLR2B,-1.1664,RPE-1
ATRX,POLR2D,-1.0323,RPE-1
ATRX,POLR2K,-1.0598,RPE-1
ATRX,PRPF19,-1.0136,RPE-1
ATRX,RAD1,-1.4387,RPE-1
ATRX,RAD51,-1.8497,RPE-1
ATRX,RAD51C,-2.337,RPE-1
ATRX,RAD9A,-2.5353,RPE-1
ATRX,RAD9B,-1.9512,RPE-1
ATRX,RBX1,-2.3424,RPE-1
ATRX,RFC1,-1.1527,RPE-1
ATRX,RFC2,-1.3629,RPE-1
ATRX,RFC5,-1.07,RPE-1
ATRX,RPA3,-1.4791,RPE-1
ATRX,RPS3,-1.0769,RPE-1
ATRX,SHFM1,-1.3999,RPE-1
ATRX,SSRP1,-1.0563,RPE-1
ATRX,SWSAP1,-1.6105,RPE-1
ATRX,TIMELESS,-1.1023,RPE-1
ATRX,TOP3A,-1.0012,RPE-1
ATRX,TOPBP1,-1.1968,RPE-1
ATRX,TREX2,-1.1471,RPE-1
ATRX,TRIP12,-1.1442,RPE-1
ATRX,TRRAP,-1.9596,RPE-1
ATRX,UBE2B,-1.4653,RPE-1
ATRX,UCHL5,-1.4567,RPE-1
ATRX,UFD1L,-1.3639,RPE-1
ATRX,UHRF1,-1.9026,RPE-1
ATRX,UVRAG,-1.4865,RPE-1
ATRX,VCP,-1.8595,RPE-1
ATRX,VPS72,-2.0031,RPE-1
ATRX,WDHD1,-1.3679,RPE-1
ATRX,WDR70,-1.2996,RPE-1
AUNIP,CHAF1B,-1.0744,RPE-1
AUNIP,POLR1B,-1.0667,RPE-1
AUNIP,VCP,-1.2035,RPE-1
AXIN2,GINS4,-1.3283,RPE-1
AXIN2,UVSSA,-1.0294,RPE-1
AXIN2,VPS72,-1.3712,RPE-1
BABAM1,DTL,-1.0863,RPE-1
BABAM1,HINFP,-1.1227,RPE-1
BABAM1,RFC2,-1.0489,RPE-1
BARD1,BIVM.ERCC5,-1.0438,RPE-1
BARD1,BRCA2,-1.3911,RPE-1
BARD1,C19orf40,-1.727,RPE-1
BARD1,CCNH,-1.8524,RPE-1
BARD1,CEBPG,-1.098,RPE-1
BARD1,CHAF1B,-1.5715,RPE-1
BARD1,CHEK1,-1.2907,RPE-1
BARD1,CHRNA4,-1.0969,RPE-1
BARD1,CINP,-1.0403,RPE-1
BARD1,COPS4,-1.5341,RPE-1
BARD1,COPS6,-1.3105,RPE-1
BARD1,COPS8,-1.753,RPE-1
BARD1,DDX11,-1.3528,RPE-1
BARD1,DMAP1,-1.3986,RPE-1
BARD1,EME1,-1.6387,RPE-1
BARD1,EP400,-1.4481,RPE-1
BARD1,FAM175A,-1.0023,RPE-1
BARD1,FAM35A,-1.7106,RPE-1
BARD1,FANCA,-2.1209,RPE-1
BARD1,FANCB,-1.4663,RPE-1
BARD1,FANCC,-1.6374,RPE-1
BARD1,FANCD2,-2.6408,RPE-1
BARD1,FANCE,-1.7265,RPE-1
BARD1,FANCF,-2.4692,RPE-1
BARD1,FANCL,-1.1912,RPE-1
BARD1,FANCM,-2.2722,RPE-1
BARD1,FZR1,-2.0166,RPE-1
BARD1,GTF2H1,-1.215,RPE-1
BARD1,GTF2H3,-1.0607,RPE-1
BARD1,GTF2H4,-1.099,RPE-1
BARD1,GTF2H5,-1.2994,RPE-1
BARD1,HINFP,-1.2642,RPE-1
BARD1,ING3,-2.1642,RPE-1
BARD1,INO80,-1.9076,RPE-1
BARD1,KAT5,-1.3177,RPE-1
BARD1,KDM2A,-1.721,RPE-1
BARD1,LIG3,-1.1044,RPE-1
BARD1,MCM7,-1.5141,RPE-1
BARD1,MEAF6,-2.2836,RPE-1
BARD1,MMS22L,-1.1962,RPE-1
BARD1,MNAT1,-1.2118,RPE-1
BARD1,NFRKB,-1.0385,RPE-1
BARD1,NSMCE1,-1.1832,RPE-1
BARD1,PCNA,-1.0053,RPE-1
BARD1,POLG2,-1.5183,RPE-1
BARD1,POLN,-2.1575,RPE-1
BARD1,POLR2B,-1.3773,RPE-1
BARD1,POLR2E,-1.0627,RPE-1
BARD1,PPP4C,-2.0673,RPE-1
BARD1,PRPF19,-2.2614,RPE-1
BARD1,PTTG1,-1.1615,RPE-1
BARD1,RAD1,-1.5114,RPE-1
BARD1,RAD9A,-1.014,RPE-1
BARD1,RAD9B,-1.0405,RPE-1
BARD1,RFC2,-1.1815,RPE-1
BARD1,RFC3,-1.3231,RPE-1
BARD1,RFC5,-1.2311,RPE-1
BARD1,RMI1,-1.3317,RPE-1
BARD1,RMI2,-1.1896,RPE-1
BARD1,RNF113A,-1.2323,RPE-1
BARD1,RPA1,-1.9784,RPE-1
BARD1,RPA3,-1.5627,RPE-1
BARD1,RPAIN,-1.2137,RPE-1
BARD1,RUVBL1,-2.2871,RPE-1
BARD1,SMC3,-1.5028,RPE-1
BARD1,SSRP1,-1.3584,RPE-1
BARD1,STUB1,-1.4601,RPE-1
BARD1,SUPT16H,-1.1545,RPE-1
BARD1,TERF2,-1.1129,RPE-1
BARD1,TFPT,-1.2384,RPE-1
BARD1,TICRR,-1.1569,RPE-1
BARD1,TOP3A,-1.7134,RPE-1
BARD1,TOPBP1,-1.3507,RPE-1
BARD1,UBE2B,-1.2558,RPE-1
BARD1,UBE2D3,-1.1465,RPE-1
BARD1,UCHL5,-1.0092,RPE-1
BARD1,UPF1,-1.1265,RPE-1
BARD1,UVSSA,-1.0265,RPE-1
BARD1,VCP,-1.4684,RPE-1
BARD1,VPS72,-1.4947,RPE-1
BARD1,WDR33,-1.5325,RPE-1
BARD1,WDR70,-1.1526,RPE-1
BARD1,WHSC1,-1.122,RPE-1
BARD1,WRAP53,-1.0914,RPE-1
BARD1,ZBTB1,-1.0073,RPE-1
BCCIP,MCM3,-1.3667,RPE-1
BCCIP,POLR1B,-1.083,RPE-1
BCCIP,PTTG1,-1.1539,RPE-1
BCCIP,RAD51C,-1.2103,RPE-1
BCCIP,RPA3,-1.0069,RPE-1
BCCIP,WHSC1,-1.243,RPE-1
BCCIP,ZNF830,-1.0589,RPE-1
BIVM,DDB1,-1.0449,RPE-1
BIVM.ERCC5,HINFP,-1.2957,RPE-1
BIVM.ERCC5,INTS3,-1.1389,RPE-1
BIVM.ERCC5,POLH,-1.4146,RPE-1
BIVM.ERCC5,UVSSA,-1.28,RPE-1
BIVM.ERCC5,VPS72,-1.1639,RPE-1
BLM,CDK2,-1.377,RPE-1
BLM,CHEK1,-1.7163,RPE-1
BLM,CINP,-1.6317,RPE-1
BLM,DCLRE1B,-1.2164,RPE-1
BLM,DNA2,-1.1702,RPE-1
BLM,EME1,-1.0882,RPE-1
BLM,FANCM,-1.2807,RPE-1
BLM,GINS4,-1.6185,RPE-1
BLM,MUS81,-1.2736,RPE-1
BLM,NDNL2,-1.0189,RPE-1
BLM,PPP4C,-1.1934,RPE-1
BLM,RAD9A,-1.1832,RPE-1
BLM,RFC2,-1.1967,RPE-1
BLM,RMI1,-1.2933,RPE-1
BLM,SMC6,-1.271,RPE-1
BLM,SMG1,-1.1161,RPE-1
BLM,STRA13,-1.6346,RPE-1
BLM,TOP3A,-2.0265,RPE-1
BLM,UBE2V2,-1.2968,RPE-1
BLM,UVSSA,-1.201,RPE-1
BLM,VPS72,-1.9682,RPE-1
BOD1L1,CLSPN,-1.1625,RPE-1
BOD1L1,FANCD2,-1.0433,RPE-1
BOD1L1,GINS4,-1.2704,RPE-1
BOD1L1,INO80B,-1.097,RPE-1
BOD1L1,MCM7,-1.4507,RPE-1
BOD1L1,RAD9A,-1.1152,RPE-1
BOD1L1,RECQL5,-1.1099,RPE-1
BOD1L1,RFC2,-1.089,RPE-1
BOD1L1,SMC6,-1.002,RPE-1
BOD1L1,TDP2,-1.4532,RPE-1
BOD1L1,TERF2,-1.5056,RPE-1
BOD1L1,UVRAG,-1.2032,RPE-1
BRCA1,BRCA2,-1.1769,RPE-1
BRCA1,C11orf30,-1.3629,RPE-1
BRCA1,C19orf40,-2.4518,RPE-1
BRCA1,CCNH,-1.0599,RPE-1
BRCA1,CHAF1B,-1.6067,RPE-1
BRCA1,CHRNA4,-1.3252,RPE-1
BRCA1,CINP,-1.7773,RPE-1
BRCA1,CLSPN,-1.4869,RPE-1
BRCA1,COPS3,-1.0679,RPE-1
BRCA1,COPS5,-1.1126,RPE-1
BRCA1,COPS7A,-1.5954,RPE-1
BRCA1,CXorf57,-1.1621,RPE-1
BRCA1,DDB1,-1.0528,RPE-1
BRCA1,DNA2,-2.3459,RPE-1
BRCA1,DTL,-1.8476,RPE-1
BRCA1,EME1,-1.2254,RPE-1
BRCA1,ERCC2,-1.6956,RPE-1
BRCA1,FANCA,-1.1354,RPE-1
BRCA1,FANCB,-1.0542,RPE-1
BRCA1,FANCD2,-1.0373,RPE-1
BRCA1,FANCF,-2.0237,RPE-1
BRCA1,FANCM,-1.1517,RPE-1
BRCA1,GTF2H1,-1.5681,RPE-1
BRCA1,GTF2H5,-1.4865,RPE-1
BRCA1,HINFP,-2.6423,RPE-1
BRCA1,HUS1,-2.3217,RPE-1
BRCA1,HUWE1,-1.2326,RPE-1
BRCA1,INO80B,-1.5178,RPE-1
BRCA1,LIG3,-1.1363,RPE-1
BRCA1,MCM3,-1.3392,RPE-1
BRCA1,MCM5,-1.3815,RPE-1
BRCA1,MEAF6,-1.7441,RPE-1
BRCA1,MMS22L,-1.6116,RPE-1
BRCA1,MRE11A,-1.6591,RPE-1
BRCA1,MSH4,-1.3036,RPE-1
BRCA1,MSH6,-1.3557,RPE-1
BRCA1,NDNL2,-1.3975,RPE-1
BRCA1,NFRKB,-1.7207,RPE-1
BRCA1,NPLOC4,-1.4239,RPE-1
BRCA1,OTUB1,-1.0009,RPE-1
BRCA1,PCNA,-1.0868,RPE-1
BRCA1,POLG2,-1.1743,RPE-1
BRCA1,POLI,-1.019,RPE-1
BRCA1,POLQ,-1.6372,RPE-1
BRCA1,POLR1A,-1.2749,RPE-1
BRCA1,POLR2A,-1.4859,RPE-1
BRCA1,POLR2B,-1.1476,RPE-1
BRCA1,PPP4C,-1.7188,RPE-1
BRCA1,PPP4R2,-1.2003,RPE-1
BRCA1,PPP5C,-1.1714,RPE-1
BRCA1,PRPF19,-2.0305,RPE-1
BRCA1,PSMD14,-1.2166,RPE-1
BRCA1,PTTG1,-1.8982,RPE-1
BRCA1,RAD18,-1.2353,RPE-1
BRCA1,RAD51C,-1.1679,RPE-1
BRCA1,RAD9A,-1.9009,RPE-1
BRCA1,RAD9B,-1.7922,RPE-1
BRCA1,RBBP8,-1.4754,RPE-1
BRCA1,RBM17,-1.6095,RPE-1
BRCA1,RBX1,-1.4808,RPE-1
BRCA1,RFC3,-1.8701,RPE-1
BRCA1,RFC5,-1.1921,RPE-1
BRCA1,RPA3,-1.6626,RPE-1
BRCA1,RPA4,-1.3451,RPE-1
BRCA1,RPAIN,-1.1385,RPE-1
BRCA1,SHFM1,-1.8148,RPE-1
BRCA1,SHPRH,-1.2749,RPE-1
BRCA1,SLX1A,-1.1162,RPE-1
BRCA1,SMC3,-1.8655,RPE-1
BRCA1,SUMO1,-1.1261,RPE-1
BRCA1,TICRR,-1.5722,RPE-1
BRCA1,TOP3A,-2.1459,RPE-1
BRCA1,TOPBP1,-1.1442,RPE-1
BRCA1,UBE2T,-1.4035,RPE-1
BRCA1,UBE2V2,-1.1514,RPE-1
BRCA1,USP1,-1.0424,RPE-1
BRCA1,VPS72,-1.8712,RPE-1
BRCA1,XRCC1,-1.2952,RPE-1
BRCA2,C11orf30,-1.058,RPE-1
BRCA2,CDK1,-1.5465,RPE-1
BRCA2,CDK7,-1.135,RPE-1
BRCA2,CEBPG,-1.1949,RPE-1
BRCA2,CHEK1,-2.6112,RPE-1
BRCA2,CHEK2,-1.6402,RPE-1
BRCA2,CHRNA4,-1.223,RPE-1
BRCA2,CINP,-1.5194,RPE-1
BRCA2,COPS5,-2.2648,RPE-1
BRCA2,COPS8,-1.1443,RPE-1
BRCA2,DDX1,-1.671,RPE-1
BRCA2,DHX9,-1.4987,RPE-1
BRCA2,DMAP1,-1.0855,RPE-1
BRCA2,DTL,-1.697,RPE-1
BRCA2,ERCC2,-1.3083,RPE-1
BRCA2,ESCO2,-1.842,RPE-1
BRCA2,FAM35A,-1.2515,RPE-1
BRCA2,FANCI,-1.0364,RPE-1
BRCA2,FEN1,-1.5838,RPE-1
BRCA2,FIGNL2,-1.1747,RPE-1
BRCA2,FZR1,-1.0742,RPE-1
BRCA2,GTF2H3,-1.0531,RPE-1
BRCA2,H2AFX,-1.1951,RPE-1
BRCA2,INO80E,-1.2185,RPE-1
BRCA2,LIG1,-3.5019,RPE-1
BRCA2,LIG3,-1.3386,RPE-1
BRCA2,MCM3,-1.1362,RPE-1
BRCA2,MCM4,-1.0327,RPE-1
BRCA2,MCM5,-2.1194,RPE-1
BRCA2,MCM7,-1.318,RPE-1
BRCA2,MDC1,-1.4886,RPE-1
BRCA2,MEAF6,-1.6372,RPE-1
BRCA2,MNAT1,-1.0656,RPE-1
BRCA2,NFRKB,-1.2831,RPE-1
BRCA2,OBFC1,-1.0636,RPE-1
BRCA2,POLA1,-1.8161,RPE-1
BRCA2,POLD1,-1.0298,RPE-1
BRCA2,POLD2,-1.7786,RPE-1
BRCA2,POLD3,-1.3274,RPE-1
BRCA2,POLQ,-2.1822,RPE-1
BRCA2,POLR1B,-1.8145,RPE-1
BRCA2,POLR2D,-1.1675,RPE-1
BRCA2,POLR2E,-1.8529,RPE-1
BRCA2,POLR2K,-1.0977,RPE-1
BRCA2,POLR2L,-1.2201,RPE-1
BRCA2,PPP4C,-1.777,RPE-1
BRCA2,PRKDC,-1.4774,RPE-1
BRCA2,PTTG1,-2.1871,RPE-1
BRCA2,RAD1,-2.0495,RPE-1
BRCA2,RAD9A,-2.9225,RPE-1
BRCA2,RBM17,-1.39,RPE-1
BRCA2,RFC2,-1.0992,RPE-1
BRCA2,RFC5,-2.4725,RPE-1
BRCA2,RHNO1,-2.4058,RPE-1
BRCA2,RNASEH2A,-1.1536,RPE-1
BRCA2,RNF8,-1.1158,RPE-1
BRCA2,RPA3,-1.8056,RPE-1
BRCA2,RUVBL1,-1.7053,RPE-1
BRCA2,SMC6,-1.4446,RPE-1
BRCA2,TERF2,-1.2827,RPE-1
BRCA2,TOP3A,-1.2188,RPE-1
BRCA2,TRRAP,-2.516,RPE-1
BRCA2,UBE2B,-1.4966,RPE-1
BRCA2,UPF1,-1.2052,RPE-1
BRCA2,VPS72,-1.0811,RPE-1
BRCA2,WDR33,-1.0143,RPE-1
BRCA2,XAB2,-2.0562,RPE-1
BRCA2,YEATS4,-1.0451,RPE-1
BRCC3,HUS1,-1.505,RPE-1
BRCC3,TICRR,-1.3727,RPE-1
BRCC3,WDR70,-1.3528,RPE-1
BRD8,DNA2,-1.6308,RPE-1
BRD8,HUS1,-1.05,RPE-1
BRD8,MCM7,-1.1116,RPE-1
BRD8,POLA1,-1.0031,RPE-1
BRD8,POLR2D,-1.3681,RPE-1
BRD8,RFWD3,-1.0941,RPE-1
BRD8,RPA3,-1.0121,RPE-1
BRD8,TRIP13,-1.2636,RPE-1
BRD8,UBE2B,-1.0427,RPE-1
BRD8,UVSSA,-1.016,RPE-1
BRD8,VCP,-1.1817,RPE-1
BRD8,VPS72,-1.1002,RPE-1
BRIP1,CCNH,-1.1647,RPE-1
BRIP1,CDK1,-1.0395,RPE-1
BRIP1,ERCC1,-1.0274,RPE-1
BRIP1,FAM168A,-1.1816,RPE-1
BRIP1,RPA3,-1.1413,RPE-1
BRIP1,RUVBL1,-1.0622,RPE-1
BRIP1,TICRR,-1.0675,RPE-1
BRIP1,WDR70,-1.2084,RPE-1
BTG2,HUS1,-1.0699,RPE-1
BTG2,MCM7,-1.13,RPE-1
BTG2,POLA1,-1.0552,RPE-1
BTG2,TFIP11,-1.0926,RPE-1
BTG2,VPS72,-1.2399,RPE-1
C11orf30,CCNH,-1.4011,RPE-1
C11orf30,DMAP1,-1.2506,RPE-1
C11orf30,FANCF,-1.2299,RPE-1
C11orf30,FGF10,-1.1441,RPE-1
C11orf30,FZR1,-1.437,RPE-1
C11orf30,INO80E,-1.6398,RPE-1
C11orf30,MCM5,-1.7918,RPE-1
C11orf30,MCM7,-1.2668,RPE-1
C11orf30,POLD2,-1.3204,RPE-1
C11orf30,POLG2,-1.0629,RPE-1
C11orf30,POLR1B,-1.304,RPE-1
C11orf30,POLR2F,-1.0108,RPE-1
C11orf30,PPP4C,-1.5899,RPE-1
C11orf30,PSMD14,-1.036,RPE-1
C11orf30,PTTG1,-1.2844,RPE-1
C11orf30,RAD9B,-1.0055,RPE-1
C11orf30,RFC5,-1.4686,RPE-1
C11orf30,RPA3,-1.2685,RPE-1
C11orf30,RUVBL1,-1.3165,RPE-1
C11orf30,SHFM1,-1.3177,RPE-1
C11orf30,SMC1A,-1.0834,RPE-1
C11orf30,UBE2B,-1.4371,RPE-1
C11orf30,UBE2N,-1.1701,RPE-1
C11orf30,UBE2T,-1.0164,RPE-1
C11orf30,UHRF1,-1.2563,RPE-1
C12orf5,EYA3,-1.1505,RPE-1
C12orf5,GTF2H4,-1.0628,RPE-1
C12orf5,POLR2D,-1.3015,RPE-1
C12orf5,PRPF19,-1.2075,RPE-1
C12orf5,VCP,-1.2569,RPE-1
C14orf39,CCNH,-1.2453,RPE-1
C14orf39,CHAF1B,-1.304,RPE-1
C17orf104,CHAF1B,-1.2117,RPE-1
C17orf104,SSRP1,-1.0655,RPE-1
C17orf104,WDR70,-1.4602,RPE-1
C17orf70,WDHD1,-1.5204,RPE-1
C19orf40,CHEK2,-1.0709,RPE-1
C19orf40,DDX1,-1.0161,RPE-1
C19orf40,ESCO2,-1.1717,RPE-1
C19orf40,FANCC,-1.1103,RPE-1
C19orf40,GINS4,-1.2265,RPE-1
C19orf40,HUS1,-1.3832,RPE-1
C19orf40,MDC1,-1.0316,RPE-1
C19orf40,MMS19,-1.0478,RPE-1
C19orf40,MMS22L,-1.4346,RPE-1
C19orf40,MRE11A,-1.2825,RPE-1
C19orf40,PIAS4,-1.0355,RPE-1
C19orf40,PRPF19,-1.0578,RPE-1
C19orf40,RAD1,-1.0749,RPE-1
C19orf40,RAD9A,-1.3816,RPE-1
C19orf40,RECQL5,-1.0001,RPE-1
C19orf40,RHNO1,-1.3018,RPE-1
C19orf40,RPA1,-1.86,RPE-1
C19orf40,RPAIN,-1.3667,RPE-1
C19orf40,SMARCAL1,-3.2367,RPE-1
C19orf40,TIMELESS,-1.1341,RPE-1
C19orf40,TOP3A,-1.6053,RPE-1
C1orf86,CHAF1B,-1.1376,RPE-1
C1orf86,RPA3,-1.0774,RPE-1
C1orf86,UVSSA,-1.1224,RPE-1
C20orf196,FZR1,-1.0836,RPE-1
C20orf196,HUS1,-1.2639,RPE-1
C20orf196,RPA3,-1.3466,RPE-1
C20orf196,VPS72,-1.2297,RPE-1
C5orf45,CDK7,-1.1628,RPE-1
C5orf45,MCM5,-1.0111,RPE-1
C5orf45,POLR2D,-1.1394,RPE-1
C5orf45,PSMD14,-1.2068,RPE-1
C7orf49,FZR1,-1.1004,RPE-1
C7orf49,INO80E,-1.2865,RPE-1
C7orf49,MCM7,-1.4625,RPE-1
C7orf49,POLR2G,-1.0194,RPE-1
C7orf49,RFC3,-1.15,RPE-1
C7orf49,TOPBP1,-1.0493,RPE-1
C7orf49,TRIP13,-1.2525,RPE-1
C7orf49,UVSSA,-1.181,RPE-1
C7orf49,VCP,-1.086,RPE-1
C7orf49,WDHD1,-1.5813,RPE-1
C9orf142,CCNH,-1.0469,RPE-1
C9orf142,RNF113A,-1.1852,RPE-1
CBX8,GTF2H1,-1.0329,RPE-1
CBX8,TOPBP1,-1.4689,RPE-1
CCDC155,CCNH,-1.027,RPE-1
CCDC155,CDK7,-1.2794,RPE-1
CCNH,CDC7,-1.2338,RPE-1
CCNH,CDK7,-1.4579,RPE-1
CCNH,CHEK1,-1.0012,RPE-1
CCNH,CLSPN,-1.5777,RPE-1
CCNH,DNTT,-1.0104,RPE-1
CCNH,EME1,-1.6475,RPE-1
CCNH,ERCC4,-1.0032,RPE-1
CCNH,ESCO2,-1.645,RPE-1
CCNH,ETAA1,-1.0714,RPE-1
CCNH,EYA1,-1.015,RPE-1
CCNH,FAN1,-1.6509,RPE-1
CCNH,FANCD2,-1.1559,RPE-1
CCNH,GPS1,-1.6168,RPE-1
CCNH,GTF2H1,-1.6605,RPE-1
CCNH,GTF2H4,-1.1489,RPE-1
CCNH,HELQ,-1.1629,RPE-1
CCNH,HINFP,-1.7321,RPE-1
CCNH,HUS1,-2.2889,RPE-1
CCNH,INO80E,-1.4667,RPE-1
CCNH,LIG1,-1.1334,RPE-1
CCNH,MAD2L2,-1.5278,RPE-1
CCNH,MCRS1,-1.4739,RPE-1
CCNH,MEAF6,-1.1429,RPE-1
CCNH,MEN1,-1.0905,RPE-1
CCNH,MTA1,-1.584,RPE-1
CCNH,NPM1,-1.689,RPE-1
CCNH,NSMCE2,-1.1065,RPE-1
CCNH,PIAS4,-1.5007,RPE-1
CCNH,PIF1,-1.4741,RPE-1
CCNH,POLD2,-1.0983,RPE-1
CCNH,POLD4,-1.1293,RPE-1
CCNH,POLK,-1.1594,RPE-1
CCNH,POLR1B,-1.241,RPE-1
CCNH,POLR2D,-1.0958,RPE-1
CCNH,POLR2K,-1.4367,RPE-1
CCNH,PPP4C,-1.2938,RPE-1
CCNH,PRKDC,-1.7687,RPE-1
CCNH,RAD51C,-1.1222,RPE-1
CCNH,RAD9A,-1.831,RPE-1
CCNH,RAD9B,-1.6032,RPE-1
CCNH,RFC4,-1.1626,RPE-1
CCNH,RFC5,-1.3921,RPE-1
CCNH,RMI2,-1.5101,RPE-1
CCNH,RNF168,-1.2794,RPE-1
CCNH,RPA1,-1.4377,RPE-1
CCNH,RPS3,-1.0131,RPE-1
CCNH,SFPQ,-1.1966,RPE-1
CCNH,SHPRH,-1.0703,RPE-1
CCNH,SLX4,-1.1332,RPE-1
CCNH,SMC3,-1.6218,RPE-1
CCNH,SMEK2,-1.0305,RPE-1
CCNH,SMG1,-1.3143,RPE-1
CCNH,SPIDR,-1.1089,RPE-1
CCNH,TICRR,-1.556,RPE-1
CCNH,TONSL,-1.0443,RPE-1
CCNH,TP53,-1.1619,RPE-1
CCNH,TREX2,-1.2016,RPE-1
CCNH,TTC5,-1.2855,RPE-1
CCNH,UBE2A,-1.2226,RPE-1
CCNH,UVRAG,-1.375,RPE-1
CCNH,WDR48,-1.0303,RPE-1
CCNH,WDR70,-2.1341,RPE-1
CCNH,XAB2,-1.2126,RPE-1
CDC14B,CHRNA4,-1.0211,RPE-1
CDC14B,ERCC5,-1.0623,RPE-1
CDC14B,FZR1,-1.3169,RPE-1
CDC14B,MEN1,-1.3153,RPE-1
CDC14B,PALB2,-1.2618,RPE-1
CDC14B,TAOK3,-1.0538,RPE-1
CDC14B,UVSSA,-1.0257,RPE-1
CDC45,CDC7,-1.1816,RPE-1
CDC45,GINS4,-1.7902,RPE-1
CDC45,KDM4D,-1.0262,RPE-1
CDC45,MCM7,-1.468,RPE-1
CDC45,NUDT16L1,-1.2731,RPE-1
CDC45,POLD3,-1.5316,RPE-1
CDC45,RAD9A,-1.1777,RPE-1
CDC45,UBE2V2,-1.2346,RPE-1
CDC45,UFD1L,-2.2694,RPE-1
CDC45,VPS72,-1.0706,RPE-1
CDC7,CHEK2,-1.1656,RPE-1
CDC7,COPS2,-2.0278,RPE-1
CDC7,DDX11,-1.1565,RPE-1
CDC7,DHX9,-1.0457,RPE-1
CDC7,ERCC2,-1.1987,RPE-1
CDC7,FAM168A,-1.6503,RPE-1
CDC7,GINS4,-1.5167,RPE-1
CDC7,GTF2H3,-1.1296,RPE-1
CDC7,KIAA0101,-1.0018,RPE-1
CDC7,LIG1,-1.0229,RPE-1
CDC7,LIG3,-1.0853,RPE-1
CDC7,MTA1,-1.0647,RPE-1
CDC7,PCNA,-2.3977,RPE-1
CDC7,POLR2E,-1.2525,RPE-1
CDC7,PPP4C,-1.7167,RPE-1
CDC7,PRPF19,-1.6422,RPE-1
CDC7,RAD9A,-1.3791,RPE-1
CDC7,SMC3,-1.3083,RPE-1
CDC7,SUMO1,-1.4309,RPE-1
CDC7,TRRAP,-1.7449,RPE-1
CDC7,WDHD1,-1.1042,RPE-1
CDK1,CLSPN,-1.0572,RPE-1
CDK1,COPS3,-1.2723,RPE-1
CDK1,DTL,-1.0453,RPE-1
CDK1,FANCC,-1.1229,RPE-1
CDK1,KAT5,-1.0477,RPE-1
CDK1,MPG,-1.0234,RPE-1
CDK1,NSMCE1,-1.1589,RPE-1
CDK1,POLD2,-1.2221,RPE-1
CDK1,POLD3,-1.3826,RPE-1
CDK1,POLR2B,-1.0304,RPE-1
CDK1,RAD50,-1.3877,RPE-1
CDK1,RAD51AP1,-1.0069,RPE-1
CDK1,RAD51C,-1.532,RPE-1
CDK1,RAD51D,-1.2028,RPE-1
CDK1,RMI1,-1.1754,RPE-1
CDK1,RNF168,-1.0647,RPE-1
CDK1,SFPQ,-1.1306,RPE-1
CDK1,SMC3,-1.0468,RPE-1
CDK1,TRRAP,-1.0371,RPE-1
CDK1,UBB,-1.0184,RPE-1
CDK1,UHRF1,-1.0637,RPE-1
CDK1,USP7,-1.0446,RPE-1
CDK1,VCP,-1.2166,RPE-1
CDK1,VPS72,-1.0365,RPE-1
CDK2,CHAF1A,-1.0504,RPE-1
CDK2,CHEK2,-1.1601,RPE-1
CDK2,COPS5,-1.3392,RPE-1
CDK2,COPS8,-1.1261,RPE-1
CDK2,DDX1,-1.812,RPE-1
CDK2,DHX9,-1.0196,RPE-1
CDK2,DMAP1,-1.3718,RPE-1
CDK2,EP400,-1.1365,RPE-1
CDK2,EPC2,-1.0206,RPE-1
CDK2,ESCO2,-1.0602,RPE-1
CDK2,GINS4,-1.0306,RPE-1
CDK2,GTF2H1,-1.9631,RPE-1
CDK2,GTF2H4,-1.113,RPE-1
CDK2,INO80,-1.226,RPE-1
CDK2,MCM4,-1.6692,RPE-1
CDK2,MCM5,-1.3382,RPE-1
CDK2,MCM7,-1.8172,RPE-1
CDK2,MEAF6,-1.2651,RPE-1
CDK2,MNAT1,-1.5122,RPE-1
CDK2,NFRKB,-1.3001,RPE-1
CDK2,OTUB1,-1.7163,RPE-1
CDK2,POLN,-2.392,RPE-1
CDK2,POLR2F,-2.1997,RPE-1
CDK2,POLR2L,-1.2699,RPE-1
CDK2,PPP4C,-1.6759,RPE-1
CDK2,PRPF19,-1.1267,RPE-1
CDK2,RAD51,-1.4129,RPE-1
CDK2,RAD51C,-1.0654,RPE-1
CDK2,RFC1,-1.0626,RPE-1
CDK2,RFC2,-1.3677,RPE-1
CDK2,SHFM1,-1.6461,RPE-1
CDK2,TDP2,-1.0917,RPE-1
CDK2,TERF2,-1.6901,RPE-1
CDK2,TFPT,-1.1877,RPE-1
CDK2,XAB2,-1.0723,RPE-1
CDK7,CHEK1,-1.0193,RPE-1
CDK7,CHEK2,-1.0105,RPE-1
CDK7,CHRNA4,-1.183,RPE-1
CDK7,CLSPN,-1.2571,RPE-1
CDK7,COPS3,-1.0303,RPE-1
CDK7,COPS8,-1.157,RPE-1
CDK7,CXorf57,-1.233,RPE-1
CDK7,DEK,-1.2912,RPE-1
CDK7,DNA2,-1.1041,RPE-1
CDK7,DTL,-1.3152,RPE-1
CDK7,EPC2,-1.0061,RPE-1
