Cancer,Feature,Display,Category,Method,Source,Canonical,N_Low,N_High,Median_Low,Median_High,Effect,P,FDR,Significance,P_label,FDR_label
STAD,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,204,198,0,0,0,0.745944963894669,0.803325345732721,ns,P=0.746,FDR=0.803
STAD,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,204,198,0.12324498946842,0.120781422118313,-0.00246356735010655,0.880224885334331,0.880224885334331,ns,P=0.88,FDR=0.88
TGCT,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,77,79,0.335234096887177,0.438904696786489,0.103670599899313,3.44091274670108e-09,4.81727784538151e-08,****,P=3.44e-09,FDR=4.82e-08
TGCT,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,77,79,0.182305901679797,0.134044707801394,-0.0482611938784035,0.00297339568623988,0.0208137698036792,**,P=0.00297,FDR=0.0208
TGCT,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,77,79,10.1527333333333,12.7888033333333,2.63607,0.00627643674937909,0.0292900381637691,**,P=0.00628,FDR=0.0293
TGCT,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,77,79,0.0545068703710842,0.0358940944953147,-0.0186127758757695,0.0384414589657948,0.108376415015725,*,P=0.0384,FDR=0.108
TGCT,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/TGCT/TGCT_TIDE_score_long.csv,EXCLUSION,75,75,0.482454831040272,0.63400332328625,0.151548492245978,0.0387058625056162,0.108376415015725,*,P=0.0387,FDR=0.108
TGCT,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,77,79,173.152625,124.2998125,-48.8528125,0.0542565427507355,0.126598599751716,ns,P=0.0543,FDR=0.127
TGCT,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,77,79,0.126099092471958,0.100793841189392,-0.0253052512825665,0.261150451327434,0.466465991915229,ns,P=0.261,FDR=0.466
TGCT,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,77,79,0,1.42041687626933e-24,1.42041687626933e-24,0.288447207120656,0.466465991915229,ns,P=0.288,FDR=0.466
TGCT,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,77,79,4.54761557625906e-23,4.54638382237815e-22,4.09162226475225e-22,0.324679255213731,0.466465991915229,ns,P=0.325,FDR=0.466
TGCT,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,77,79,0.045394764377042,0.0457752208793444,0.000380456502302388,0.333189994225164,0.466465991915229,ns,P=0.333,FDR=0.466
TGCT,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,77,79,6.59036299455139e-23,0,-6.59036299455139e-23,0.368056664452043,0.468435754757146,ns,P=0.368,FDR=0.468
TGCT,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,77,79,0.175723985201962,0.140948383774919,-0.0347756014270434,0.66541017513431,0.746403626964822,ns,P=0.665,FDR=0.746
TGCT,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/TGCT/TGCT_TIDE_score_long.csv,CAF,75,75,0.0187753541348765,0.0191410945691081,0.000365740434231598,0.69308908218162,0.746403626964822,ns,P=0.693,FDR=0.746
TGCT,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,77,79,0,0,0,0.993821821101026,0.993821821101026,ns,P=0.994,FDR=0.994
THCA,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,287,284,18.6720633333333,28.1229333333333,9.45087,6.21416645742292e-17,8.69983304039209e-16,****,P=6.21e-17,FDR=8.70e-16
THCA,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/THCA/THCA_TIDE_score_long.csv,CAF,252,252,0.0609118629812948,0.077551652798388,0.0166397898170932,5.26211581656571e-11,3.683481071596e-10,****,P=5.26e-11,FDR=3.68e-10
THCA,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/THCA/THCA_TIDE_score_long.csv,EXCLUSION,252,252,0.586471702378295,0.694367239644139,0.107895537265844,3.98198495649582e-09,1.85825964636472e-08,****,P=3.98e-09,FDR=1.86e-08
THCA,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,287,284,0.524951116314876,0.563163392038104,0.0382122757232275,8.08904246947603e-09,2.83116486431661e-08,****,P=8.09e-09,FDR=2.83e-08
THCA,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,287,284,0.123891233476831,0.140572727463302,0.0166814939864705,0.00194815304867076,0.00545482853627812,**,P=0.00195,FDR=0.00545
THCA,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,287,284,0.139895370634992,0.119214245439039,-0.0206811251959534,0.0217669474897194,0.0499027151082872,*,P=0.0218,FDR=0.0499
THCA,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,287,284,62.2612625,70.23795625,7.97669375,0.0249513575541436,0.0499027151082872,*,P=0.025,FDR=0.0499
THCA,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,287,284,9.62065439733163e-24,0,-9.62065439733163e-24,0.0588273460231602,0.10294785554053,ns,P=0.0588,FDR=0.103
THCA,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,287,284,3.45884739868635e-22,4.47435858658069e-22,1.01551118789434e-22,0.466780243854117,0.726102601550848,ns,P=0.467,FDR=0.726
THCA,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,287,284,3.42802852696986e-24,1.8265787381648e-23,1.48377588546781e-23,0.567466643993925,0.754744140000735,ns,P=0.567,FDR=0.755
THCA,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,287,284,0.214265947513676,0.207589010694085,-0.00667693681959175,0.59301325285772,0.754744140000735,ns,P=0.593,FDR=0.755
THCA,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,287,284,0,1.04025871364361e-24,1.04025871364361e-24,0.836197317265363,0.97556353680959,ns,P=0.836,FDR=0.976
THCA,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,287,284,0.151541603180048,0.158645478769678,0.00710387558962955,0.92179826083336,0.980774212910402,ns,P=0.922,FDR=0.981
THCA,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,287,284,0.0187558153472499,0.0207489821820855,0.00199316683483566,0.980774212910402,0.980774212910402,ns,P=0.981,FDR=0.981
THYM,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,60,62,0.466670009617031,0.533538934185129,0.0668689245680979,6.6672989663167e-06,9.33421855284338e-05,****,P=6.67e-06,FDR=9.33e-05
THYM,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,60,62,0.0434522578430418,0.0317639115866488,-0.011688346256393,0.00529592213738553,0.0370714549616987,**,P=0.0053,FDR=0.0371
THYM,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,60,62,4.13720447210318e-23,9.30407235702395e-24,-3.20679723640078e-23,0.0300599421490092,0.140279730028709,*,P=0.0301,FDR=0.14
THYM,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/THYM/THYM_TIDE_score_long.csv,CAF,60,60,0.0138448846420436,0.00245448079266897,-0.0113904038493746,0.0620566034238746,0.217198111983561,ns,P=0.0621,FDR=0.217
THYM,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,60,62,1.98332854791477e-23,3.85226198455046e-22,3.65392912975899e-22,0.114773431913792,0.321365609358617,ns,P=0.115,FDR=0.321
THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,60,62,0.137311851797847,0.120236952848451,-0.0170748989493958,0.147974834043071,0.345274612767165,ns,P=0.148,FDR=0.345
THYM,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,60,62,0.0220778709362908,-0.0350556589080842,-0.057133529844375,0.214282204324461,0.428564408648921,ns,P=0.214,FDR=0.429
THYM,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,60,62,0,1.64447868735049e-23,1.64447868735049e-23,0.265240077032181,0.464170134806317,ns,P=0.265,FDR=0.464
THYM,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,60,62,185.0577875,145.293025,-39.7647625,0.377022056426598,0.586478754441375,ns,P=0.377,FDR=0.586
THYM,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,60,62,0.226571496746425,0.239632113882439,0.0130606171360136,0.564528543883626,0.74768942917211,ns,P=0.565,FDR=0.748
THYM,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/THYM/THYM_TIDE_score_long.csv,EXCLUSION,60,60,0.393860430472985,0.433854481171991,0.0399940506990055,0.601503544007089,0.74768942917211,ns,P=0.602,FDR=0.748
THYM,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,60,62,5.29588321447414e-24,1.1578903143091e-23,6.28301992861684e-24,0.640876653576094,0.74768942917211,ns,P=0.641,FDR=0.748
THYM,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,60,62,7.99783833333333,8.91335833333334,0.915520000000002,0.831695693642508,0.883958907771456,ns,P=0.832,FDR=0.884
THYM,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,60,62,0.0112507084061584,0.0101760623215029,-0.00107464608465548,0.883958907771456,0.883958907771456,ns,P=0.884,FDR=0.884
UCEC,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/UCEC/UCEC_TIDE_score_long.csv,EXCLUSION,272,273,0.49769043178146,0.68683099799283,0.18914056621137,7.32780251281355e-18,1.0258923517939e-16,****,P=7.33e-18,FDR=1.03e-16
UCEC,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/UCEC/UCEC_TIDE_score_long.csv,CAF,272,273,0.0322256501015357,0.0439929236109772,0.0117672735094415,1.98085457000837e-09,1.38659819900586e-08,****,P=1.98e-09,FDR=1.39e-08
UCEC,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,280,297,0.442095769364944,0.482815374788019,0.0407196054230747,1.42112074466513e-08,6.63189680843729e-08,****,P=1.42e-08,FDR=6.63e-08
UCEC,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,280,297,7.69216,8.61527,0.923110000000001,0.000296035288504462,0.000886710562755083,***,P=2.96e-04,FDR=8.87e-04
UCEC,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,280,297,0.0588130390506514,0.0479937898114265,-0.0108192492392249,0.000316682343841101,0.000886710562755083,***,P=3.17e-04,FDR=8.87e-04
UCEC,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,280,297,124.33945,147.6986,23.35915,0.00601709282019522,0.0140398832471222,**,P=0.00602,FDR=0.014
UCEC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,280,297,0.340911042345874,0.284674267371375,-0.056236774974499,0.0259333628864156,0.0518667257728312,*,P=0.0259,FDR=0.0519
UCEC,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,280,297,0,0,0,0.209858403380451,0.367252205915789,ns,P=0.21,FDR=0.367
UCEC,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,280,297,0,0,0,0.26369167180905,0.372672067163198,ns,P=0.264,FDR=0.373
UCEC,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,280,297,1.11344297238032e-25,3.00443172695069e-23,2.99329729722689e-23,0.266194333687999,0.372672067163198,ns,P=0.266,FDR=0.373
UCEC,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,280,297,0.0513102358486701,0.049030353637089,-0.00227988221158107,0.718472927772412,0.843017479892239,ns,P=0.718,FDR=0.843
UCEC,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,280,297,0.197647859507873,0.201958192136596,0.00431033262872313,0.722586411336205,0.843017479892239,ns,P=0.723,FDR=0.843
UCEC,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,280,297,3.47911844476698e-22,2.5386492242399e-22,-9.40469220527078e-23,0.837120888702571,0.901514803218154,ns,P=0.837,FDR=0.902
UCEC,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,280,297,0.246706034118156,0.249537012006191,0.0028309778880358,0.985449486660131,0.985449486660131,ns,P=0.985,FDR=0.985
UCS,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/UCS/UCS_TIDE_score_long.csv,EXCLUSION,28,29,0.94057153134784,1.13328507748325,0.19271354613541,0.0124854616086178,0.174796462520649,*,P=0.0125,FDR=0.175
UCS,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/UCS/UCS_TIDE_score_long.csv,CAF,28,29,0.0660971380694932,0.0853266683192829,0.0192295302497897,0.172320154784866,0.811695161072797,ns,P=0.172,FDR=0.812
UCS,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,28,29,3.05251822921369e-23,0,-3.05251822921369e-23,0.208280925570242,0.811695161072797,ns,P=0.208,FDR=0.812
UCS,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,28,29,10.7621116666667,12.2373,1.47518833333333,0.288462446014739,0.811695161072797,ns,P=0.288,FDR=0.812
UCS,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,28,29,3.6309241515223e-22,9.173416717361e-22,5.5424925658387e-22,0.417390965189493,0.811695161072797,ns,P=0.417,FDR=0.812
UCS,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,28,29,0.0369636513179815,0.0428709747651515,0.00590732344717002,0.528357421957538,0.811695161072797,ns,P=0.528,FDR=0.812
UCS,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,28,29,0.26518557443,0.284391790662301,0.019206216232301,0.581837057934352,0.811695161072797,ns,P=0.582,FDR=0.812
UCS,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,28,29,0,6.50549503811053e-23,6.50549503811053e-23,0.613343111470482,0.811695161072797,ns,P=0.613,FDR=0.812
UCS,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,28,29,0.264708852192768,0.232234934839854,-0.032473917352914,0.615093581061347,0.811695161072797,ns,P=0.615,FDR=0.812
UCS,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,28,29,0.238630149565779,0.199020285290486,-0.039609864275293,0.637718391394513,0.811695161072797,ns,P=0.638,FDR=0.812
UCS,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,28,29,0.0394724328026594,0.0018094589057862,-0.0376629738968732,0.683977438037558,0.811695161072797,ns,P=0.684,FDR=0.812
UCS,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,28,29,706.53566875,636.7471375,-69.78853125,0.695738709490969,0.811695161072797,ns,P=0.696,FDR=0.812
UCS,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,28,29,6.81040087168659e-23,1.10819389303288e-23,-5.70220697865371e-23,0.873365168487459,0.904706448804212,ns,P=0.873,FDR=0.905
UCS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,28,29,0.539947022559937,0.54409222881026,0.00414520625032344,0.904706448804212,0.904706448804212,ns,P=0.905,FDR=0.905
UVM,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,40,40,4.67143166666667,7.58437666666667,2.912945,5.45108325902512e-06,7.63151656263517e-05,****,P=5.45e-06,FDR=7.63e-05
UVM,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,40,40,0.509275909055012,0.561733896065325,0.0524579870103135,0.00299215590595053,0.0209450913416537,**,P=0.00299,FDR=0.0209
UVM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,40,40,-0.0209235438555119,-0.0655031526212452,-0.0445796087657333,0.0278962531260847,0.130182514588395,*,P=0.0279,FDR=0.13
UVM,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,40,40,6.27532504820226e-22,1.10769488409042e-21,4.80162379270198e-22,0.168899125286934,0.493885028322663,ns,P=0.169,FDR=0.494
UVM,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,40,40,0.0340139899992384,0.0284934650081306,-0.00552052499110776,0.176387510115237,0.493885028322663,ns,P=0.176,FDR=0.494
UVM,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,40,40,0.450181331167543,0.452182670370353,0.00200133920280948,0.368277703922923,0.80466034270784,ns,P=0.368,FDR=0.805
UVM,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,40,40,2.57400843559646e-24,2.45971622393903e-23,2.20231538037938e-23,0.495693564155606,0.80466034270784,ns,P=0.496,FDR=0.805
UVM,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,40,40,-0.0292203920100118,-0.0146446521833805,0.0145757398266312,0.553995221317881,0.80466034270784,ns,P=0.554,FDR=0.805
UVM,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,40,40,41.579075,42.7559375,1.1768625,0.661513905043698,0.80466034270784,ns,P=0.662,FDR=0.805
UVM,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,40,40,1.43613113275685e-23,0,-1.43613113275685e-23,0.673480670037951,0.80466034270784,ns,P=0.673,FDR=0.805
UVM,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/UVM/UVM_TIDE_score_long.csv,CAF,40,40,0.0377848933965972,0.0395429165135006,0.0017580231169034,0.725422246335875,0.80466034270784,ns,P=0.725,FDR=0.805
UVM,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,40,40,3.84159296395232e-23,4.61080406794515e-23,7.69211103992826e-24,0.737264478467532,0.80466034270784,ns,P=0.737,FDR=0.805
UVM,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/UVM/UVM_TIDE_score_long.csv,EXCLUSION,40,40,0.600638175466781,0.588453274815462,-0.0121849006513195,0.747184603942994,0.80466034270784,ns,P=0.747,FDR=0.805
UVM,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,40,40,0.00285264972410187,0.00325250783100087,0.000399858106898997,0.828593075218647,0.828593075218647,ns,P=0.829,FDR=0.829
