Cancer	Feature	P	FDR	Significance	P_label	FDR_label
HNSC	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_HEDGEHOG_SIGNALING	0.0887064477372847	0.130450658437183	ns	P = 0.0887	P = 0.13
HNSC	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_HYPOXIA	0.031996800319968	0.0516077424515613	ns	P = 0.032	P = 0.0516
HNSC	HALLMARK_IL2_STAT5_SIGNALING	0.0236976302369763	0.0408579831672005	*	P = 0.0237	P = 0.0409
HNSC	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.391060893910609	0.514553807777117	ns	P = 0.391	P = 0.515
HNSC	HALLMARK_INFLAMMATORY_RESPONSE	0.843415658434157	0.897250700461869	ns	P = 0.843	P = 0.897
HNSC	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.422457754224578	0.54019598040196	ns	P = 0.422	P = 0.54
HNSC	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.548745125487451	0.63807572731099	ns	P = 0.549	P = 0.638
HNSC	HALLMARK_KRAS_SIGNALING_DN	0.958104189581042	0.977657336307186	ns	P = 0.958	P = 0.978
HNSC	HALLMARK_KRAS_SIGNALING_UP	0.677932206779322	0.75325800753258	ns	P = 0.678	P = 0.753
HNSC	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_MYC_TARGETS_V2	1e-04	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_MYOGENESIS	0.776022397760224	0.843502606261113	ns	P = 0.776	P = 0.844
HNSC	HALLMARK_NOTCH_SIGNALING	0.0109185615546429	0.0194974313475766	*	P = 0.0109	P = 0.0195
HNSC	HALLMARK_OXIDATIVE_PHOSPHORYLATION	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_P53_PATHWAY	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_PANCREAS_BETA_CELLS	0.480244073221967	0.585663503929228	ns	P = 0.48	P = 0.586
HNSC	HALLMARK_PEROXISOME	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.00580174052215665	0.0111571933118397	*	P = 0.0058	P = 0.0112
HNSC	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_TGF_BETA_SIGNALING	0.000100030009002701	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.432156784321568	0.54019598040196	ns	P = 0.432	P = 0.54
HNSC	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_UV_RESPONSE_UP	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.000100040016006403	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_XENOBIOTIC_METABOLISM	0.0308969103089691	0.0514948505149485	ns	P = 0.0309	P = 0.0515
KICH	HALLMARK_ADIPOGENESIS	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_ALLOGRAFT_REJECTION	0.0025997400259974	0.00324967503249675	**	P = 0.0026	P = 0.00325
KICH	HALLMARK_ANDROGEN_RESPONSE	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_ANGIOGENESIS	0.125587911538077	0.13360416121072	ns	P = 0.126	P = 0.134
KICH	HALLMARK_APICAL_JUNCTION	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_APICAL_SURFACE	0.186274509803922	0.194035947712418	ns	P = 0.186	P = 0.194
KICH	HALLMARK_APOPTOSIS	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_BILE_ACID_METABOLISM	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0013998600139986	0.00184192107105079	**	P = 0.0014	P = 0.00184
KICH	HALLMARK_COAGULATION	0.0026997300269973	0.00329235369146012	**	P = 0.0027	P = 0.00329
KICH	HALLMARK_COMPLEMENT	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_ESTROGEN_RESPONSE_EARLY	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0002999700029997	0.00041662500416625	***	P < 0.001	P < 0.001
KICH	HALLMARK_FATTY_ACID_METABOLISM	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_HEDGEHOG_SIGNALING	0.0797558290803563	0.0886175878670625	ns	P = 0.0798	P = 0.0886
KICH	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_HYPOXIA	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_IL2_STAT5_SIGNALING	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0155984401559844	0.017725500177255	*	P = 0.0156	P = 0.0177
KICH	HALLMARK_INFLAMMATORY_RESPONSE	0.0002999700029997	0.00041662500416625	***	P < 0.001	P < 0.001
KICH	HALLMARK_INTERFERON_ALPHA_RESPONSE	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_INTERFERON_GAMMA_RESPONSE	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_KRAS_SIGNALING_DN	0.754024597540246	0.754024597540246	ns	P = 0.754	P = 0.754
KICH	HALLMARK_KRAS_SIGNALING_UP	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_MYC_TARGETS_V2	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_MYOGENESIS	0.0883911608839116	0.0960773487868604	ns	P = 0.0884	P = 0.0961
KICH	HALLMARK_NOTCH_SIGNALING	0.00420673076923077	0.00500801282051282	**	P = 0.00421	P = 0.00501
KICH	HALLMARK_OXIDATIVE_PHOSPHORYLATION	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_P53_PATHWAY	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_PANCREAS_BETA_CELLS	0.263610888710969	0.268990702766295	ns	P = 0.264	P = 0.269
KICH	HALLMARK_PEROXISOME	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.00120036010803241	0.00162210825409785	**	P = 0.0012	P = 0.00162
KICH	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_TGF_BETA_SIGNALING	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0066993300669933	0.00778991868255035	**	P = 0.0067	P = 0.00779
KICH	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_UV_RESPONSE_UP	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KICH	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.00240072021606482	0.00307784643085233	**	P = 0.0024	P = 0.00308
KICH	HALLMARK_XENOBIOTIC_METABOLISM	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_ADIPOGENESIS	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_ALLOGRAFT_REJECTION	0.0002999700029997	0.000405364868918514	***	P < 0.001	P < 0.001
KIRC	HALLMARK_ANDROGEN_RESPONSE	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_ANGIOGENESIS	0.0160983901609839	0.017887100178871	*	P = 0.0161	P = 0.0179
KIRC	HALLMARK_APICAL_JUNCTION	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_APICAL_SURFACE	0.0373962603739626	0.0397832557169815	*	P = 0.0374	P = 0.0398
KIRC	HALLMARK_APOPTOSIS	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_BILE_ACID_METABOLISM	0.0014998500149985	0.00174401164534709	**	P = 0.0015	P = 0.00174
KIRC	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0001999800019998	0.000285685717142572	***	P < 0.001	P < 0.001
KIRC	HALLMARK_COAGULATION	0.0347965203479652	0.0378223047260491	*	P = 0.0348	P = 0.0378
KIRC	HALLMARK_COMPLEMENT	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0002999700029997	0.000405364868918514	***	P < 0.001	P < 0.001
KIRC	HALLMARK_ESTROGEN_RESPONSE_EARLY	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0006999300069993	0.000920960535525395	***	P < 0.001	P < 0.001
KIRC	HALLMARK_FATTY_ACID_METABOLISM	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_HEDGEHOG_SIGNALING	0.0010998900109989	0.00134132928170598	**	P = 0.0011	P = 0.00134
KIRC	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_HYPOXIA	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_IL2_STAT5_SIGNALING	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0007999200079992	0.000999900009999	***	P < 0.001	P < 0.001
KIRC	HALLMARK_INFLAMMATORY_RESPONSE	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_INTERFERON_ALPHA_RESPONSE	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_INTERFERON_GAMMA_RESPONSE	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_KRAS_SIGNALING_DN	0.37006299370063	0.37761529969452	ns	P = 0.37	P = 0.378
KIRC	HALLMARK_KRAS_SIGNALING_UP	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_MYC_TARGETS_V2	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_MYOGENESIS	0.0013998600139986	0.001666500016665	**	P = 0.0014	P = 0.00167
KIRC	HALLMARK_NOTCH_SIGNALING	0.0023	0.00261363636363636	**	P = 0.0023	P = 0.00261
KIRC	HALLMARK_OXIDATIVE_PHOSPHORYLATION	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_P53_PATHWAY	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_PANCREAS_BETA_CELLS	0.392760723927607	0.392760723927607	ns	P = 0.393	P = 0.393
KIRC	HALLMARK_PEROXISOME	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0411958804119588	0.0429123754291238	*	P = 0.0412	P = 0.0429
KIRC	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_TGF_BETA_SIGNALING	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_TNFA_SIGNALING_VIA_NFKB	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_UV_RESPONSE_UP	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_WNT_BETA_CATENIN_SIGNALING	9.99900009999e-05	0.0001470441191175	***	P < 0.001	P < 0.001
KIRC	HALLMARK_XENOBIOTIC_METABOLISM	0.0007999200079992	0.000999900009999	***	P < 0.001	P < 0.001
KIRP	HALLMARK_ADIPOGENESIS	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_ALLOGRAFT_REJECTION	0.0832916708329167	0.09443500094435	ns	P = 0.0833	P = 0.0944
KIRP	HALLMARK_ANDROGEN_RESPONSE	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_ANGIOGENESIS	0.105010501050105	0.114141848967505	ns	P = 0.105	P = 0.114
KIRP	HALLMARK_APICAL_JUNCTION	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_APICAL_SURFACE	0.14018598140186	0.149134022767936	ns	P = 0.14	P = 0.149
KIRP	HALLMARK_APOPTOSIS	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_BILE_ACID_METABOLISM	0.0183981601839816	0.022997700229977	*	P = 0.0184	P = 0.023
KIRP	HALLMARK_CHOLESTEROL_HOMEOSTASIS	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_COAGULATION	0.317368263173683	0.330591940805919	ns	P = 0.317	P = 0.331
KIRP	HALLMARK_COMPLEMENT	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0003999600039996	0.000645096780644516	***	P < 0.001	P < 0.001
KIRP	HALLMARK_ESTROGEN_RESPONSE_EARLY	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0003999600039996	0.000645096780644516	***	P < 0.001	P < 0.001
KIRP	HALLMARK_FATTY_ACID_METABOLISM	0.0042995700429957	0.00581022978783203	**	P = 0.0043	P = 0.00581
KIRP	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_HEDGEHOG_SIGNALING	0.0249024902490249	0.0303688905475913	*	P = 0.0249	P = 0.0304
KIRP	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_HYPOXIA	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_IL2_STAT5_SIGNALING	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.003999600039996	0.00555500005555	**	P = 0.004	P = 0.00556
KIRP	HALLMARK_INFLAMMATORY_RESPONSE	0.0072992700729927	0.00935803855511885	**	P = 0.0073	P = 0.00936
KIRP	HALLMARK_INTERFERON_ALPHA_RESPONSE	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_INTERFERON_GAMMA_RESPONSE	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_KRAS_SIGNALING_DN	0.54044595540446	0.551475464698428	ns	P = 0.54	P = 0.551
KIRP	HALLMARK_KRAS_SIGNALING_UP	0.0004999500049995	0.000781171882811719	***	P < 0.001	P < 0.001
KIRP	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_MYC_TARGETS_V2	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_MYOGENESIS	0.0388961103889611	0.0463048933201918	*	P = 0.0389	P = 0.0463
KIRP	HALLMARK_NOTCH_SIGNALING	0.00340068013602721	0.00485811448003887	**	P = 0.0034	P = 0.00486
KIRP	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.0654934506549345	0.0761551751801564	ns	P = 0.0655	P = 0.0762
KIRP	HALLMARK_P53_PATHWAY	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_PANCREAS_BETA_CELLS	0.728627137286271	0.728627137286271	ns	P = 0.729	P = 0.729
KIRP	HALLMARK_PEROXISOME	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.084991500849915	0.09443500094435	ns	P = 0.085	P = 0.0944
KIRP	HALLMARK_SPERMATOGENESIS	0.0001999800019998	0.000344793106896207	***	P < 0.001	P < 0.001
KIRP	HALLMARK_TGF_BETA_SIGNALING	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0010998900109989	0.0016174853102925	**	P = 0.0011	P = 0.00162
KIRP	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_UV_RESPONSE_UP	9.99900009999e-05	0.000178553573214107	***	P < 0.001	P < 0.001
KIRP	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0005999400059994	0.00090900000909	***	P < 0.001	P < 0.001
KIRP	HALLMARK_XENOBIOTIC_METABOLISM	0.0066993300669933	0.00881490798288592	**	P = 0.0067	P = 0.00881
LAML	HALLMARK_ADIPOGENESIS	9.99900009999e-05	0.000258023748716464	***	P < 0.001	P < 0.001
LAML	HALLMARK_ALLOGRAFT_REJECTION	0.681431856814319	0.814394170339064	ns	P = 0.681	P = 0.814
LAML	HALLMARK_ANDROGEN_RESPONSE	9.99900009999e-05	0.000258023748716464	***	P < 0.001	P < 0.001
LAML	HALLMARK_ANGIOGENESIS	0.96312625250501	1	ns	P = 0.963	P = 1
LAML	HALLMARK_APICAL_JUNCTION	0.0423957604239576	0.0649185081491851	ns	P = 0.0424	P = 0.0649
LAML	HALLMARK_APICAL_SURFACE	0.185730011007705	0.260022015410788	ns	P = 0.186	P = 0.26
LAML	HALLMARK_APOPTOSIS	0.0584941505849415	0.0868549508685495	ns	P = 0.0585	P = 0.0869
LAML	HALLMARK_BILE_ACID_METABOLISM	9.99900009999e-05	0.000258023748716464	***	P < 0.001	P < 0.001
LAML	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0242	0.0417511832319135	*	P = 0.0242	P = 0.0418
LAML	HALLMARK_COAGULATION	0.999000099990001	1	ns	P = 0.999	P = 1
LAML	HALLMARK_COMPLEMENT	0.528547145285471	0.652492250774923	ns	P = 0.529	P = 0.652
LAML	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.000258023748716464	***	P < 0.001	P < 0.001
LAML	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.000258023748716464	***	P < 0.001	P < 0.001
LAML	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1	1	ns	P = 1	P = 1
LAML	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.004999500049995	0.0106156051061561	*	P = 0.005	P = 0.0106
LAML	HALLMARK_ESTROGEN_RESPONSE_LATE	0.262473752624738	0.357255941072559	ns	P = 0.262	P = 0.357
LAML	HALLMARK_FATTY_ACID_METABOLISM	9.99900009999e-05	0.000258023748716464	***	P < 0.001	P < 0.001
LAML	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.000258023748716464	***	P < 0.001	P < 0.001
LAML	HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.000258023748716464	***	P < 0.001	P < 0.001
LAML	HALLMARK_HEDGEHOG_SIGNALING	0.434769539078156	0.560623879337623	ns	P = 0.435	P = 0.561
LAML	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.000258023748716464	***	P < 0.001	P < 0.001
LAML	HALLMARK_HYPOXIA	0.876412358764124	0.998702455335862	ns	P = 0.876	P = 0.999
LAML	HALLMARK_IL2_STAT5_SIGNALING	0.0291970802919708	0.0472849327889751	*	P = 0.0292	P = 0.0473
LAML	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.532646735326467	0.652492250774923	ns	P = 0.533	P = 0.652
LAML	HALLMARK_INFLAMMATORY_RESPONSE	0.998500149985001	1	ns	P = 0.999	P = 1
LAML	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.0001999800019998	0.00048995100489951	***	P < 0.001	P < 0.001
LAML	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0164983501649835	0.0310930445416997	*	P = 0.0165	P = 0.0311
LAML	HALLMARK_KRAS_SIGNALING_DN	0.980601939806019	1	ns	P = 0.981	P = 1
LAML	HALLMARK_KRAS_SIGNALING_UP	0.132586741325867	0.191080891910809	ns	P = 0.133	P = 0.191
LAML	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.000258023748716464	***	P < 0.001	P < 0.001
LAML	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.000258023748716464	***	P < 0.001	P < 0.001
LAML	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.000258023748716464	***	P < 0.001	P < 0.001
LAML	HALLMARK_MYC_TARGETS_V2	0.000100050025012506	0.000258023748716464	***	P < 0.001	P < 0.001
LAML	HALLMARK_MYOGENESIS	0.817418258174183	0.953654634536546	ns	P = 0.817	P = 0.954
LAML	HALLMARK_NOTCH_SIGNALING	0.292046936114733	0.386764861341133	ns	P = 0.292	P = 0.387
LAML	HALLMARK_OXIDATIVE_PHOSPHORYLATION	9.99900009999e-05	0.000258023748716464	***	P < 0.001	P < 0.001
LAML	HALLMARK_P53_PATHWAY	0.0002999700029997	0.0006999300069993	***	P < 0.001	P < 0.001
LAML	HALLMARK_PANCREAS_BETA_CELLS	0.974769723668402	1	ns	P = 0.975	P = 1
LAML	HALLMARK_PEROXISOME	9.99900009999e-05	0.000258023748716464	***	P < 0.001	P < 0.001
LAML	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	0.000258023748716464	***	P < 0.001	P < 0.001
LAML	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.000258023748716464	***	P < 0.001	P < 0.001
LAML	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0247098839535814	0.0417511832319135	*	P = 0.0247	P = 0.0418
LAML	HALLMARK_SPERMATOGENESIS	0.0004999500049995	0.00111352501113525	**	P < 0.001	P = 0.00111
LAML	HALLMARK_TGF_BETA_SIGNALING	0.0299149574787394	0.0472849327889751	*	P = 0.0299	P = 0.0473
LAML	HALLMARK_TNFA_SIGNALING_VIA_NFKB			""	NA	NA
LAML	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.000258023748716464	***	P < 0.001	P < 0.001
