Cancer,Feature,Display,Method,Source,Canonical,Low,High,P,FDR,Z_Effect,PlotEffect,Significance,Direction,Feature_Label,Feature_Main_Label,OrderEffect
BRCA,Endothelial_cells_MCPcounter,Endothelial Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,0.119423774214329,-0.0163729794144418,0.103676425589306,0.25672257764971,-0.13579675362877,-0.13579675362877,"",Higher in Low,"Endothelial Cells
(MCP-counter)",Endothelial Cells,0
BRCA,aDC_xCell,Adc,xCell,IOBR::deconvo_tme(method='xcell'),ADC,-0.385273359906838,-0.385273359906838,0.19302143865054,0.40512240949404,0,0,"",Higher in High,"Adc
(xCell)",Adc,0
BRCA,Basophils_xCell,Basophils,xCell,IOBR::deconvo_tme(method='xcell'),BASOPHILS,0.676751325059473,0.51502865594865,0.196238824099658,0.40512240949404,-0.161722669110823,-0.161722669110823,"",Higher in Low,"Basophils
(xCell)",Basophils,0
BRCA,ly_Endothelial_cells_xCell,Ly Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,0.268749502672881,-0.476710689297864,0.20256120474702,0.40512240949404,-0.745460191970745,-0.745460191970745,"",Higher in Low,"Ly Endothelial Cells
(xCell)",Ly Endothelial Cells,0
BRCA,T_cells_MCPcounter,T cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),TCELLS,-0.314161468704759,-0.313916928149828,0.218250507726932,0.420334311177796,0.000244540554931449,0.000244540554931449,"",Higher in High,"T cells
(MCP-counter)",T cells,0
BRCA,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.403302981221291,-0.403302981221291,0.319212281687843,0.535452859605415,0,0,"",Higher in High,"CD4+ Naive t-Cells
(xCell)",CD4+ Naive t-Cells,0
BRCA,T_cells_CD4_quantiseq,t Cells CD4,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD4,1.04001489792613,0.442887566551955,0.360332138896994,0.576213301403291,-0.597127331374171,-0.597127331374171,"",Higher in Low,"t Cells CD4
(quanTIseq)",t Cells CD4,0
BRCA,CD8+_naive_T-cells_xCell,CD8+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD8NAIVETCELLS,-0.392356321249728,-0.144650407424858,0.36567382589055,0.576213301403291,0.24770591382487,0.24770591382487,"",Higher in High,"CD8+ Naive t-Cells
(xCell)",CD8+ Naive t-Cells,0
BRCA,Fibroblasts_MCPcounter,Fibroblasts,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,1.06902236229206,0.91012953798025,0.393832679693508,0.585122838401783,-0.158892824311808,-0.158892824311808,"",Higher in Low,"Fibroblasts
(MCP-counter)",Fibroblasts,0
BRCA,T_cells_CD8_quantiseq,t Cells CD8,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD8,-0.120894792253779,-0.121900315538259,0.447973158498936,0.647072340054019,-0.00100552328448031,-0.00100552328448031,"",Higher in Low,"t Cells CD8
(quanTIseq)",t Cells CD8,0
BRCA,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,0.599472214021967,0.579024094704603,0.480270817259049,0.674975202634339,-0.020448119317364,-0.020448119317364,"",Higher in Low,"Macrophages M2
(quanTIseq)",Macrophages M2,0
BRCA,Cytotoxic_lymphocytes_MCPcounter,Cytotoxic Lymphocytes,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),CYTOTOXICLYMPHOCYTES,-0.206715383718814,-0.201778364771359,0.511504592639613,0.699953653085786,0.0049370189474546,0.0049370189474546,"",Higher in High,"Cytotoxic Lymphocytes
(MCP-counter)",Cytotoxic Lymphocytes,0
BRCA,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-0.215160492844913,-0.0276700789860703,0.648818113606602,0.836452654117306,0.187490413858842,0.187490413858842,"",Higher in High,"CD4+ Tcm
(xCell)",CD4+ Tcm,0
BRCA,mv_Endothelial_cells_xCell,Mv Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,-0.745624579398576,-0.690750528288848,0.656244685161226,0.836452654117306,0.0548740511097283,0.0548740511097283,"",Higher in High,"Mv Endothelial Cells
(xCell)",Mv Endothelial Cells,0
BRCA,CD8+_Tem_xCell,CD8+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD8TEM,-0.517551299318417,-0.517551299318417,0.659510746515568,0.836452654117306,0,0,"",Higher in High,"CD8+ Tem
(xCell)",CD8+ Tem,0
BRCA,pDC_xCell,Pdc,xCell,IOBR::deconvo_tme(method='xcell'),PDC,-0.364929875207392,-0.364929875207392,0.707300277986732,0.871061263732082,0,0,"",Higher in High,"Pdc
(xCell)",Pdc,0
BRCA,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.331899904206716,-0.229341697807607,0.720300660393837,0.871061263732082,0.102558206399109,0.102558206399109,"",Higher in High,"Idc
(xCell)",Idc,0
BRCA,Eosinophils_xCell,Eosinophils,xCell,IOBR::deconvo_tme(method='xcell'),EOSINOPHILS,-0.638759062585804,0.644936464436234,0.815841351483368,0.926275501192027,1.28369552702204,1.28369552702204,"",Higher in High,"Eosinophils
(xCell)",Eosinophils,0
BRCA,CD8+_Tcm_xCell,CD8+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD8TCM,0.0487287279120106,0.28442323098964,0.844130766084573,0.926275501192027,0.235694503077629,0.235694503077629,"",Higher in High,"CD8+ Tcm
(xCell)",CD8+ Tcm,0
BRCA,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.150117752480359,-0.148942438816816,0.857741486504282,0.926275501192027,0.00117531366354307,0.00117531366354307,"",Higher in High,"Myeloid Dendritic Cells
(MCP-counter)",Myeloid Dendritic Cells,0
BRCA,DC_xCell,Dc,xCell,IOBR::deconvo_tme(method='xcell'),DC,-0.55354891445248,-0.55354891445248,0.898417364089456,0.934354058653034,0,0,"",Higher in High,"Dc
(xCell)",Dc,0
BRCA,Mast_cells_xCell,Mast Cells,xCell,IOBR::deconvo_tme(method='xcell'),MASTCELLS,-0.49193704908934,-0.552190978434321,0.931406504525722,0.949669377163481,-0.0602539293449809,-0.0602539293449809,"",Higher in Low,"Mast Cells
(xCell)",Mast Cells,0
CESC,Plasma_cells_xCell,Plasma Cells,xCell,IOBR::deconvo_tme(method='xcell'),PLASMACELLS,0.643957145233118,-0.815674198712742,3.9350254133644e-07,2.04621321494949e-05,-1.45963134394586,-1.45963134394586,****,Higher in Low,"Plasma Cells
(xCell)",Plasma Cells,-1.45963134394586
CESC,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.315027293869527,0.084522616772079,1.86290775664234e-05,0.000484356016727008,0.399549910641606,0.399549910641606,***,Higher in High,"Neutrophils
(MCP-counter)",Neutrophils,0.399549910641606
CESC,Endothelial_cells_MCPcounter,Endothelial Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,-0.658548621931539,-0.506303304238252,3.38729232773567e-05,0.00058713067014085,0.152245317693287,0.152245317693287,***,Higher in High,"Endothelial Cells
(MCP-counter)",Endothelial Cells,0.152245317693287
CESC,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.040978864763182,0.281643644834144,5.00659804727687e-05,0.000650857746145993,0.322622509597326,0.322622509597326,***,Higher in High,"NK Cells
(quanTIseq)",NK Cells,0.322622509597326
CESC,Macrophages_EPIC,Macrophages,EPIC,IOBR::deconvo_tme(method='epic'),MACROPHAGES,-0.380303723651195,-0.573319294513658,0.000322065200492564,0.00279123173760222,-0.193015570862463,-0.193015570862463,**,Higher in Low,"Macrophages
(EPIC)",Macrophages,-0.193015570862463
CESC,Basophils_xCell,Basophils,xCell,IOBR::deconvo_tme(method='xcell'),BASOPHILS,0.775282608489366,-0.250185705908836,0.000629465750806223,0.00467603129170337,-1.0254683143982,-1.0254683143982,**,Higher in Low,"Basophils
(xCell)",Basophils,-1.0254683143982
CESC,T_cells_MCPcounter,T cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),TCELLS,-0.150373245160456,-0.217931213567791,0.00087018368022544,0.00565619392146536,-0.0675579684073351,-0.0675579684073351,**,Higher in Low,"T cells
(MCP-counter)",T cells,-0.0675579684073351
CESC,Dendritic_cells_quantiseq,Dendritic Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),DENDRITICCELLS,-0.45984572906173,-0.304824454616815,0.00158125751391114,0.00913615452481993,0.155021274444915,0.155021274444915,**,Higher in High,"Dendritic Cells
(quanTIseq)",Dendritic Cells,0.155021274444915
CESC,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,1.31514654572327,0.152331403040328,0.0023321732413275,0.012127300854903,-1.16281514268294,-1.16281514268294,*,Higher in Low,"CD4+ Tem
(xCell)",CD4+ Tem,-1.16281514268294
CESC,NKT_xCell,NKt,xCell,IOBR::deconvo_tme(method='xcell'),NKT,-0.33067936013841,-0.330679360138413,0.0141306374841513,0.066799377197806,-2.88657986402541e-15,-2.88657986402541e-15,"",Higher in Low,"NKt
(xCell)",NKt,0
CESC,CD4_Tcells_EPIC,CD4 T cells,EPIC,IOBR::deconvo_tme(method='epic'),CD4TCELLS,0.695640150777528,1.04371658014569,0.0165748469393633,0.0718243367372408,0.348076429368161,0.348076429368161,"",Higher in High,"CD4 T cells
(EPIC)",CD4 T cells,0
CESC,CD8+_Tem_xCell,CD8+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD8TEM,0.699087499646932,-0.484271247534629,0.0442829636910017,0.170052861909034,-1.18335874718156,-1.18335874718156,"",Higher in Low,"CD8+ Tem
(xCell)",CD8+ Tem,0
CESC,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.0459301240888773,0.170052861909034,0,0,"",Higher in High,"Monocytes
(quanTIseq)",Monocytes,0
CESC,CD8_Tcells_EPIC,CD8 T cells,EPIC,IOBR::deconvo_tme(method='epic'),CD8TCELLS,-0.0482686290379031,0.0389018231807204,0.0490537101660676,0.170052861909034,0.0871704522186234,0.0871704522186234,"",Higher in High,"CD8 T cells
(EPIC)",CD8 T cells,0
CESC,Macrophages_M1_quantiseq,Macrophages M1,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM1,0.251440928006051,0.0367518423780213,0.0686006729159661,0.198179721757235,-0.21468908562803,-0.21468908562803,"",Higher in Low,"Macrophages M1
(quanTIseq)",Macrophages M1,0
CESC,Cytotoxic_lymphocytes_MCPcounter,Cytotoxic Lymphocytes,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),CYTOTOXICLYMPHOCYTES,0.0431660680798954,-0.0608729510411974,0.131450310370905,0.341770806964352,-0.104039019121093,-0.104039019121093,"",Higher in Low,"Cytotoxic Lymphocytes
(MCP-counter)",Cytotoxic Lymphocytes,0
CESC,Endothelial_EPIC,Endothelial,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,-0.578971221079699,-0.527324807183231,0.203534931774018,0.481082566011316,0.0516464138964674,0.0516464138964674,"",Higher in High,"Endothelial
(EPIC)",Endothelial,0
CESC,B_cells_quantiseq,B cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),BCELLS,-0.230703952095579,-0.221961908966877,0.290783733437799,0.657424092989807,0.00874204312870194,0.00874204312870194,"",Higher in High,"B cells
(quanTIseq)",B cells,0
CESC,Fibroblasts_MCPcounter,Fibroblasts,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,-0.457315790490888,-0.433479336480611,0.309829300598776,0.671296817964015,0.023836454010277,0.023836454010277,"",Higher in High,"Fibroblasts
(MCP-counter)",Fibroblasts,0
CESC,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.0564179159795251,-0.0736013409651812,0.331543619439807,0.678730292645745,-0.0171834249856562,-0.0171834249856562,"",Higher in Low,"Myeloid Dendritic Cells
(MCP-counter)",Myeloid Dendritic Cells,0
CESC,aDC_xCell,Adc,xCell,IOBR::deconvo_tme(method='xcell'),ADC,-0.385273359906838,-0.385273359906838,0.339365146322873,0.678730292645745,0,0,"",Higher in High,"Adc
(xCell)",Adc,0
CESC,pDC_xCell,Pdc,xCell,IOBR::deconvo_tme(method='xcell'),PDC,-0.362558868780048,-0.364929875207392,0.391729300248531,0.752534296021111,-0.00237100642734434,-0.00237100642734434,"",Higher in Low,"Pdc
(xCell)",Pdc,0
CESC,Mast_cells_xCell,Mast Cells,xCell,IOBR::deconvo_tme(method='xcell'),MASTCELLS,0.524301437261314,2.50744442214528,0.472616163126785,0.752534296021111,1.98314298488397,1.98314298488397,"",Higher in High,"Mast Cells
(xCell)",Mast Cells,0
CESC,CD8+_naive_T-cells_xCell,CD8+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD8NAIVETCELLS,-0.392356321249728,-0.392356321249728,0.472795388762336,0.752534296021111,0,0,"",Higher in High,"CD8+ Naive t-Cells
(xCell)",CD8+ Naive t-Cells,0
CESC,mv_Endothelial_cells_xCell,Mv Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,-0.0919811508398523,0.791297289012423,0.477445360601006,0.752534296021111,0.883278439852275,0.883278439852275,"",Higher in High,"Mv Endothelial Cells
(xCell)",Mv Endothelial Cells,0
CESC,Eosinophils_xCell,Eosinophils,xCell,IOBR::deconvo_tme(method='xcell'),EOSINOPHILS,-0.638759062585804,-0.638759062585804,0.477569841705705,0.752534296021111,0,0,"",Higher in High,"Eosinophils
(xCell)",Eosinophils,0
CESC,DC_xCell,Dc,xCell,IOBR::deconvo_tme(method='xcell'),DC,-0.55354891445248,-0.55354891445248,0.520540729291286,0.773346150463994,0,0,"",Higher in High,"Dc
(xCell)",Dc,0
CESC,T_cells_CD4_quantiseq,t Cells CD4,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD4,-0.356781063104535,-0.356781063104535,0.540994137318363,0.773346150463994,0,0,"",Higher in High,"t Cells CD4
(quanTIseq)",t Cells CD4,0
CESC,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.283932673500037,-0.295764184674711,0.541737658009348,0.773346150463994,-0.0118315111746737,-0.0118315111746737,"",Higher in Low,"Idc
(xCell)",Idc,0
CESC,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.403302981221291,0.274506258248544,0.556538881422449,0.773346150463994,0.677809239469835,0.677809239469835,"",Higher in High,"CD4+ Naive t-Cells
(xCell)",CD4+ Naive t-Cells,0
CESC,T_cells_CD8_quantiseq,t Cells CD8,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD8,-0.111999073883417,-0.11916242261532,0.698919636250099,0.845205141511748,-0.00716334873190234,-0.00716334873190234,"",Higher in Low,"t Cells CD8
(quanTIseq)",t Cells CD8,0
CESC,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-0.472175515943716,-0.413479465879931,0.721917152362026,0.853174816427849,0.0586960500637844,0.0586960500637844,"",Higher in High,"CD4+ Tcm
(xCell)",CD4+ Tcm,0
CESC,cDC_xCell,Cdc,xCell,IOBR::deconvo_tme(method='xcell'),CDC,-0.45377882468337,-0.564922167236863,0.777353349143317,0.898274981232277,-0.111143342553494,-0.111143342553494,"",Higher in Low,"Cdc
(xCell)",Cdc,0
CESC,CD4+_memory_T-cells_xCell,CD4+ Memory t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4MEMORYTCELLS,-0.425684233872977,-0.628502794168813,0.80838751913715,0.90141972070581,-0.202818560295836,-0.202818560295836,"",Higher in Low,"CD4+ Memory t-Cells
(xCell)",CD4+ Memory t-Cells,0
CESC,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,-0.615511985802521,-0.63885490563861,0.832079742189978,0.90141972070581,-0.0233429198360889,-0.0233429198360889,"",Higher in Low,"Macrophages M2
(quanTIseq)",Macrophages M2,0
CESC,ly_Endothelial_cells_xCell,Ly Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,-0.638248163276887,-0.638248163276887,0.860468523482061,0.913150269817697,0,0,"",Higher in High,"Ly Endothelial Cells
(xCell)",Ly Endothelial Cells,0
CESC,CAFs_EPIC,CAFs,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,-0.434731243419155,-0.435944546591243,0.883065686944687,0.918388314422475,-0.00121330317208757,-0.00121330317208757,"",Higher in Low,"CAFs
(EPIC)",CAFs,0
CESC,CD8+_Tcm_xCell,CD8+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD8TCM,-0.530827838035267,-0.524561517761911,0.959312449234523,0.978122497258729,0.00626632027335583,0.00626632027335583,"",Higher in High,"CD8+ Tcm
(xCell)",CD8+ Tcm,0
CHOL,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.70001057555388,0.599524884381125,0.00263726214019198,0.137137631289983,1.299535459935,1.299535459935,"",Higher in High,"Neutrophils
(MCP-counter)",Neutrophils,0
CHOL,NKT_xCell,NKt,xCell,IOBR::deconvo_tme(method='xcell'),NKT,-0.330679360138407,-0.330679360138414,0.0162724986934823,0.366845298788657,-6.43929354282591e-15,-6.43929354282591e-15,"",Higher in Low,"NKt
(xCell)",NKt,0
CHOL,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,4.04439228223369,-0.331899904206716,0.0211641518531917,0.366845298788657,-4.3762921864404,-2.5,"",Higher in Low,"Idc
(xCell)",Idc,0
CHOL,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,0.203490210075788,0.568713821005563,0.0293125985750258,0.381063781475335,0.365223610929776,0.365223610929776,"",Higher in High,"NK Cells
(quanTIseq)",NK Cells,0
CHOL,Endothelial_cells_MCPcounter,Endothelial Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,-0.475942503190937,-0.17951614561503,0.06967492273697,0.493907179994632,0.296426357575906,0.296426357575906,"",Higher in High,"Endothelial Cells
(MCP-counter)",Endothelial Cells,0
CHOL,aDC_xCell,Adc,xCell,IOBR::deconvo_tme(method='xcell'),ADC,4.21422677187001,-0.385273359906838,0.0897931515798866,0.493907179994632,-4.59950013177685,-2.5,"",Higher in Low,"Adc
(xCell)",Adc,0
CHOL,CD4_Tcells_EPIC,CD4 T cells,EPIC,IOBR::deconvo_tme(method='epic'),CD4TCELLS,-0.75040197706891,-0.583412063640299,0.105399010216903,0.493907179994632,0.166989913428611,0.166989913428611,"",Higher in High,"CD4 T cells
(EPIC)",CD4 T cells,0
CHOL,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,0.533795497379847,-0.807020244344384,0.119010613021039,0.493907179994632,-1.34081574172423,-1.34081574172423,"",Higher in Low,"CD4+ Tem
(xCell)",CD4+ Tem,0
CHOL,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,0.136186342041158,0.11956855110107,0.493907179994632,0.40081111421379,0.40081111421379,"",Higher in High,"Monocytes
(quanTIseq)",Monocytes,0
CHOL,CD8+_Tcm_xCell,CD8+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD8TCM,1.12896716270719,-0.530827838035267,0.123476794998658,0.493907179994632,-1.65979500074245,-1.65979500074245,"",Higher in Low,"CD8+ Tcm
(xCell)",CD8+ Tcm,0
CHOL,Fibroblasts_MCPcounter,Fibroblasts,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,-0.396119692274517,-0.25177212444819,0.168904642985915,0.539905390429008,0.144347567826327,0.144347567826327,"",Higher in High,"Fibroblasts
(MCP-counter)",Fibroblasts,0
CHOL,ly_Endothelial_cells_xCell,Ly Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,1.55687876642791,-0.638248163276887,0.171912911471157,0.539905390429008,-2.19512692970479,-2.19512692970479,"",Higher in Low,"Ly Endothelial Cells
(xCell)",Ly Endothelial Cells,0
CHOL,Plasma_cells_xCell,Plasma Cells,xCell,IOBR::deconvo_tme(method='xcell'),PLASMACELLS,0.6126654173802,-0.719148600464374,0.176507531486407,0.539905390429008,-1.33181401784457,-1.33181401784457,"",Higher in Low,"Plasma Cells
(xCell)",Plasma Cells,0
CHOL,CD8+_Tem_xCell,CD8+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD8TEM,-0.517551299318417,0.274803895789252,0.2073919030664,0.598107007143552,0.792355195107669,0.792355195107669,"",Higher in High,"CD8+ Tem
(xCell)",CD8+ Tem,0
CHOL,Endothelial_EPIC,Endothelial,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,-0.578867114104001,-0.407401877043658,0.278568328659667,0.711713153829442,0.171465237060344,0.171465237060344,"",Higher in High,"Endothelial
(EPIC)",Endothelial,0
CHOL,T_cells_CD4_quantiseq,t Cells CD4,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD4,-0.356781063104535,-0.356781063104535,0.305006945930164,0.711713153829442,0,0,"",Higher in High,"t Cells CD4
(quanTIseq)",t Cells CD4,0
CHOL,Macrophages_M1_quantiseq,Macrophages M1,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM1,0.469085131346193,1.3062144003602,0.342287011579694,0.711713153829442,0.837129269014012,0.837129269014012,"",Higher in High,"Macrophages M1
(quanTIseq)",Macrophages M1,0
CHOL,CAFs_EPIC,CAFs,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,-0.375385375229526,-0.258394754985114,0.361191836751713,0.711713153829442,0.116990620244412,0.116990620244412,"",Higher in High,"CAFs
(EPIC)",CAFs,0
CHOL,Mast_cells_xCell,Mast Cells,xCell,IOBR::deconvo_tme(method='xcell'),MASTCELLS,-0.576181240133821,-0.576506992946523,0.369543368334518,0.711713153829442,-0.000325752812702196,-0.000325752812702196,"",Higher in Low,"Mast Cells
(xCell)",Mast Cells,0
CHOL,Basophils_xCell,Basophils,xCell,IOBR::deconvo_tme(method='xcell'),BASOPHILS,0.036935242885744,-1.56038461397849,0.42873964764413,0.768006943226482,-1.59731985686424,-1.59731985686424,"",Higher in Low,"Basophils
(xCell)",Basophils,0
CHOL,B_cells_quantiseq,B cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),BCELLS,-0.228179277983695,-0.191856697719199,0.443080928784509,0.768006943226482,0.0363225802644956,0.0363225802644956,"",Higher in High,"B cells
(quanTIseq)",B cells,0
CHOL,CD8_Tcells_EPIC,CD8 T cells,EPIC,IOBR::deconvo_tme(method='epic'),CD8TCELLS,-0.337770495972687,-0.337736040945606,0.443080928784509,0.768006943226482,3.44550270811594e-05,3.44550270811594e-05,"",Higher in High,"CD8 T cells
(EPIC)",CD8 T cells,0
CHOL,CD4+_memory_T-cells_xCell,CD4+ Memory t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4MEMORYTCELLS,-0.628502794168813,1.65114577288044,0.467901551028007,0.784867117853431,2.27964856704925,2.27964856704925,"",Higher in High,"CD4+ Memory t-Cells
(xCell)",CD4+ Memory t-Cells,0
CHOL,DC_xCell,Dc,xCell,IOBR::deconvo_tme(method='xcell'),DC,2.207514067803,3.51263284906424,0.542138005300956,0.851606990266707,1.30511878126124,1.30511878126124,"",Higher in High,"Dc
(xCell)",Dc,0
CHOL,Dendritic_cells_quantiseq,Dendritic Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),DENDRITICCELLS,-0.535608701194916,-0.535608701194916,0.599700560945477,0.851606990266707,0,0,"",Higher in High,"Dendritic Cells
(quanTIseq)",Dendritic Cells,0
