Cancer,Feature,Display,Method,Source,Canonical,Low,High,P,FDR,Z_Effect,PlotEffect,Significance,MethodDisplay
LGG,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.192445806056829,-0.189290617661592,1.59101026712568e-08,1.65465067781071e-07,0.00315518839523651,0.00315518839523651,****,"Myeloid Dendritic Cells
(MCP-counter)"
LIHC,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.184932678314402,-0.177285457060618,2.46642581599542e-06,3.20635356079404e-05,0.00764722125378475,0.00764722125378475,****,"Myeloid Dendritic Cells
(MCP-counter)"
LUAD,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.026879430136693,-0.0371627262889898,0.108759328166012,0.269308812601553,-0.0102832961522967,-0.0102832961522967,"","Myeloid Dendritic Cells
(MCP-counter)"
LUSC,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.0823648108834579,-0.11281581105284,7.13192264213255e-05,0.00033714543399172,-0.0304510001693826,-0.0304510001693826,***,"Myeloid Dendritic Cells
(MCP-counter)"
MESO,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.129074050673298,-0.117854594240439,0.724598582494823,0.955792126159167,0.0112194564328591,0.0112194564328591,"","Myeloid Dendritic Cells
(MCP-counter)"
OV,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.179442127701632,-0.179813179612898,0.316090663908041,0.483432780094651,-0.000371051911266268,-0.000371051911266268,"","Myeloid Dendritic Cells
(MCP-counter)"
PAAD,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.143365385916584,-0.11793042092841,0.0571583021416872,0.245934050567769,0.0254349649881744,0.0254349649881744,"","Myeloid Dendritic Cells
(MCP-counter)"
PCPG,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.187685586175564,-0.183034516816193,0.00095406887457816,0.00620144768475804,0.00465106935937068,0.00465106935937068,**,"Myeloid Dendritic Cells
(MCP-counter)"
PRAD,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.180294778853469,-0.172900279968933,1.21063008466151e-07,7.86909555029983e-07,0.00739449888453569,0.00739449888453569,****,"Myeloid Dendritic Cells
(MCP-counter)"
READ,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.179404812989394,-0.178106181185941,0.64012307159466,0.812224801002618,0.00129863180345291,0.00129863180345291,"","Myeloid Dendritic Cells
(MCP-counter)"
SARC,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.113651999831631,-0.114868319769853,0.581819427131963,0.756365255271552,-0.0012163199382219,-0.0012163199382219,"","Myeloid Dendritic Cells
(MCP-counter)"
SKCM,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.166767696807359,-0.168823597770939,0.718643578165529,0.883190571069324,-0.00205590096357969,-0.00205590096357969,"","Myeloid Dendritic Cells
(MCP-counter)"
STAD,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.154929055604046,-0.152954668330035,0.88429042220257,0.922582014536341,0.00197438727401131,0.00197438727401131,"","Myeloid Dendritic Cells
(MCP-counter)"
TGCT,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.141526588733299,-0.149528499297262,0.136544720850465,0.394462526901344,-0.00800191056396266,-0.00800191056396266,"","Myeloid Dendritic Cells
(MCP-counter)"
THCA,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.0438983311638456,-0.023757864891254,0.00182513786866717,0.00675359723539195,0.0201404662725915,0.0201404662725915,**,"Myeloid Dendritic Cells
(MCP-counter)"
THYM,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,1.49995937571281,7.82702891268265,4.86607714768414e-07,1.26518005839788e-05,6.32706953696984,2.5,****,"Myeloid Dendritic Cells
(MCP-counter)"
UCEC,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.171859758220453,-0.173792839903912,0.988239769823273,0.992416861421631,-0.00193308168345893,-0.00193308168345893,"","Myeloid Dendritic Cells
(MCP-counter)"
UCS,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.165249167608792,-0.170031038004912,0.457934473435624,0.809930793991576,-0.0047818703961198,-0.0047818703961198,"","Myeloid Dendritic Cells
(MCP-counter)"
UVM,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.199904358538308,-0.191956823691377,2.43707679905979e-07,4.22426645170363e-06,0.0079475348469312,0.0079475348469312,****,"Myeloid Dendritic Cells
(MCP-counter)"
ACC,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.748051757460263,-0.846128429354669,0.669705232802847,0.888995225491652,-0.0980766718944058,-0.0980766718944058,"","NK Cells
(MCP-counter)"
BLCA,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.738349593545798,-0.371467126545738,4.00343277524076e-06,5.20446260781299e-05,0.366882467000061,0.366882467000061,****,"NK Cells
(MCP-counter)"
BRCA,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.288967702897796,-0.0969517424413784,0.000195720303449429,0.000848121314947527,0.192015960456417,0.192015960456417,***,"NK Cells
(MCP-counter)"
CESC,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,0.685510193381024,0.486377933592888,0.666421485772596,0.825093268099405,-0.199132259788136,-0.199132259788136,"","NK Cells
(MCP-counter)"
CHOL,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.436941217780877,-0.114370126270758,0.134268895376075,0.49871303996828,0.322571091510118,0.322571091510118,"","NK Cells
(MCP-counter)"
COAD,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.25427574365567,0.183811090494896,0.017525603931877,0.101319802305119,0.438086834150566,0.438086834150566,"","NK Cells
(MCP-counter)"
DLBC,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,0.225743470568712,0.769623196528599,0.279016313211364,0.725442414349546,0.543879725959888,0.543879725959888,"","NK Cells
(MCP-counter)"
ESCA,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,0.102180517346757,0.0535662631911247,0.212498347754373,0.522743670041526,-0.0486142541556326,-0.0486142541556326,"","NK Cells
(MCP-counter)"
GBM,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.728688803464658,-0.721696625632911,0.896181636276916,0.932028901727992,0.00699217783174633,0.00699217783174633,"","NK Cells
(MCP-counter)"
HNSC,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.186650213087686,0.159131598917164,0.000618613612177654,0.00357421198147089,0.34578181200485,0.34578181200485,**,"NK Cells
(MCP-counter)"
KICH,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.405021305371455,-0.182554203588616,0.0291074661704471,0.127478156658719,0.222467101782839,0.222467101782839,"","NK Cells
(MCP-counter)"
KIRC,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,1.13673321961194,2.00914186908059,5.71221721061665e-06,4.24336135645808e-05,0.872408649468653,0.872408649468653,****,"NK Cells
(MCP-counter)"
KIRP,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.757029879291558,-0.561807446752535,2.06587142334231e-05,0.0001074253140138,0.195222432539023,0.195222432539023,***,"NK Cells
(MCP-counter)"
LAML,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,3.25010862579893,4.81904575927616,0.0128363399990423,0.0857075563112067,1.56893713347723,1.56893713347723,"","NK Cells
(MCP-counter)"
LGG,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.908913221423752,-0.797534862115698,4.24123366909539e-08,3.67573584654934e-07,0.111378359308054,0.111378359308054,****,"NK Cells
(MCP-counter)"
LIHC,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.801030951031571,-0.64339664606735,8.21018795451271e-06,6.81273515724488e-05,0.157634304964221,0.157634304964221,****,"NK Cells
(MCP-counter)"
LUAD,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,0.228970629567979,0.278557168806724,0.191712392263514,0.383424784527028,0.0495865392387452,0.0495865392387452,"","NK Cells
(MCP-counter)"
LUSC,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,0.395893360113426,0.0355686456952097,0.00296779573673374,0.0110232413078682,-0.360324714418216,-0.360324714418216,*,"NK Cells
(MCP-counter)"
MESO,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,0.863665919673921,0.346244760124695,0.183971070827555,0.627465803068165,-0.517421159549226,-0.517421159549226,"","NK Cells
(MCP-counter)"
OV,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.566337881501507,-0.458145307359397,0.0295022483051083,0.109579779418974,0.10819257414211,0.10819257414211,"","NK Cells
(MCP-counter)"
PAAD,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.360089322381653,0.105221494096067,0.000495406300707084,0.00644028190919209,0.46531081647772,0.46531081647772,**,"NK Cells
(MCP-counter)"
PCPG,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.827055092192331,-0.684377427974715,0.00476212035006867,0.0275144731337301,0.142677664217616,0.142677664217616,*,"NK Cells
(MCP-counter)"
PRAD,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.863174448684133,-0.664021501979335,1.79739762337173e-17,4.6732338207665e-16,0.199152946704798,0.199152946704798,****,"NK Cells
(MCP-counter)"
READ,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.622440799488773,-0.443457596529398,0.369939568752412,0.687030627683052,0.178983202959376,0.178983202959376,"","NK Cells
(MCP-counter)"
SARC,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,0.110869022344785,0.0727223480201101,0.563274295179213,0.756365255271552,-0.0381466743246751,-0.0381466743246751,"","NK Cells
(MCP-counter)"
SKCM,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,0.15615268291784,-0.176885988423236,0.0385973875722574,0.100353207687869,-0.333038671341076,-0.333038671341076,"","NK Cells
(MCP-counter)"
STAD,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,0.318317422631033,0.720057344206516,0.00313673688303976,0.0271850529863446,0.401739921575482,0.401739921575482,*,"NK Cells
(MCP-counter)"
TGCT,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,1.61890387316917,2.2457174480269,0.0212188407298148,0.092813959489989,0.626813574857731,0.626813574857731,"","NK Cells
(MCP-counter)"
THCA,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.59050020016269,-0.451939232360806,0.000136386271167604,0.000644735100065039,0.138560967801884,0.138560967801884,***,"NK Cells
(MCP-counter)"
THYM,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,0.160641743833488,0.127439242591024,0.791981288968559,0.876234617582236,-0.0332025012424641,-0.0332025012424641,"","NK Cells
(MCP-counter)"
UCEC,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.399022099539483,-0.248338598573684,0.0856944543686288,0.212195791769938,0.150683500965799,0.150683500965799,"","NK Cells
(MCP-counter)"
UCS,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-0.853989457686218,-0.766380365622769,0.420184048043556,0.809930793991576,0.0876090920634484,0.0876090920634484,"","NK Cells
(MCP-counter)"
UVM,NK_cells_MCPcounter,NK Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,-1.119299163876,-0.980634761490806,4.99345346980072e-05,0.000370942257756625,0.138664402385194,0.138664402385194,***,"NK Cells
(MCP-counter)"
ACC,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-1.10439771266106,-0.178500115297444,2.02499874843284e-06,0.000105299934918508,0.925897597363611,0.925897597363611,***,"Neutrophils
(MCP-counter)"
BLCA,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.506110227796083,-0.0837062953851278,1.32278324740631e-09,6.87847288651284e-08,0.422403932410955,0.422403932410955,****,"Neutrophils
(MCP-counter)"
BRCA,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,0.137007772777177,0.637032122294016,9.22270661538253e-17,4.79580743999892e-15,0.500024349516839,0.500024349516839,****,"Neutrophils
(MCP-counter)"
CESC,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.315027293869527,0.084522616772079,1.86290775664234e-05,0.000484356016727008,0.399549910641606,0.399549910641606,***,"Neutrophils
(MCP-counter)"
CHOL,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.70001057555388,0.599524884381125,0.00263726214019198,0.137137631289983,1.299535459935,1.299535459935,"","Neutrophils
(MCP-counter)"
COAD,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.610304585405951,-0.539687739561402,0.136877598982993,0.273755197965987,0.0706168458445485,0.0706168458445485,"","Neutrophils
(MCP-counter)"
DLBC,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-1.37059919355081,-1.0121282422571,1.88091173624808e-05,0.000978074102849003,0.358470951293706,0.358470951293706,***,"Neutrophils
(MCP-counter)"
ESCA,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.167857384504088,0.323114441198618,2.59090856861079e-05,0.000673636227838804,0.490971825702707,0.490971825702707,***,"Neutrophils
(MCP-counter)"
GBM,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.351855155397598,-0.0469641884742597,0.000144797713124643,0.0010756401546402,0.304890966923338,0.304890966923338,**,"Neutrophils
(MCP-counter)"
HNSC,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.334469447470908,-0.15923862919056,0.000133935002817413,0.000994945735215071,0.175230818280348,0.175230818280348,***,"Neutrophils
(MCP-counter)"
KICH,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.826485314823843,0.0756990494601805,1.51104251261365e-05,0.000785742106559097,0.902184364284023,0.902184364284023,***,"Neutrophils
(MCP-counter)"
KIRC,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,0.000225828060780258,1.15213429819494,1.22539743668663e-29,6.3720666707705e-28,1.15190847013416,1.15190847013416,****,"Neutrophils
(MCP-counter)"
KIRP,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.0447104239230899,1.44605699980719,3.60306824370115e-19,9.4011595047277e-18,1.49076742373028,1.49076742373028,****,"Neutrophils
(MCP-counter)"
LAML,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,1.53234529380345,1.87752011658509,0.277358512233022,0.721132131805857,0.345174822781635,0.345174822781635,"","Neutrophils
(MCP-counter)"
LGG,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,0.198811042139018,0.487254606510304,7.46883445755238e-08,5.54827702561034e-07,0.288443564371286,0.288443564371286,****,"Neutrophils
(MCP-counter)"
LIHC,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,1.07557290898308,1.26710293251583,0.461767422613435,0.706232528702901,0.191530023532747,0.191530023532747,"","Neutrophils
(MCP-counter)"
LUAD,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,0.981470121422978,1.53370071629674,0.000226368089212312,0.00168159151986289,0.552230594873759,0.552230594873759,**,"Neutrophils
(MCP-counter)"
LUSC,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,0.234029547598593,1.02839121813903,1.44619047176306e-08,1.07431292188113e-07,0.794361670540436,0.794361670540436,****,"Neutrophils
(MCP-counter)"
MESO,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.697939143635403,-0.419448110274341,0.00528966708432822,0.0392946697692954,0.278491033361062,0.278491033361062,*,"Neutrophils
(MCP-counter)"
OV,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-1.30580783369242,-0.92974386476636,1.52173954546651e-19,2.63768187880861e-18,0.376063968926063,0.376063968926063,****,"Neutrophils
(MCP-counter)"
PAAD,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.194078315710062,0.396982469375019,2.91956675714645e-06,0.000151817471371616,0.591060785085081,0.591060785085081,***,"Neutrophils
(MCP-counter)"
PCPG,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-1.09982357803079,-0.570174754830988,1.60208217275482e-10,8.33082729832506e-09,0.529648823199802,0.529648823199802,****,"Neutrophils
(MCP-counter)"
PRAD,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,1.04408264794911,2.60439789880075,2.02932617565245e-33,1.05524961133927e-31,1.56031525085164,1.56031525085164,****,"Neutrophils
(MCP-counter)"
READ,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.566797854565178,-0.474565849770685,0.53239426197913,0.769204366417027,0.0922320047944934,0.0922320047944934,"","Neutrophils
(MCP-counter)"
SARC,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.692234380168605,-0.137976479538623,8.07701929441002e-08,2.1000250165466e-06,0.554257900629982,0.554257900629982,****,"Neutrophils
(MCP-counter)"
SKCM,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.863796066429371,-0.433739991428902,4.77673791668926e-20,2.48390371667842e-18,0.430056075000469,0.430056075000469,****,"Neutrophils
(MCP-counter)"
STAD,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.792089387634144,-0.291319888773632,1.77440526469581e-14,9.2269073764182e-13,0.500769498860512,0.500769498860512,****,"Neutrophils
(MCP-counter)"
TGCT,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.662989557994827,-0.195230591343168,1.86389173729148e-06,9.69223703391568e-05,0.467758966651659,0.467758966651659,****,"Neutrophils
(MCP-counter)"
THCA,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,1.98955227969356,4.00396237314299,2.59866168379636e-40,1.35130407557411e-38,2.01441009344944,2.01441009344944,****,"Neutrophils
(MCP-counter)"
