Cancer,DrugKey,Spearman_N,Spearman_Rho,Spearman_P,Spearman_FDR,DrugName,DrugID,PutativeTarget,PathwayName,N_CellLines_GDSC2,Median_LN_IC50,IsPriorityDrug
PAAD,Drug_1594__OSI_027,178,0.199318246378184,0.0076458825328639,0.0233308432786865,OSI-027,1594,"MTORC1, MTORC2",PI3K/MTOR signaling,959,2.511485,TRUE
PAAD,Drug_1613__VE_822,178,0.362766762170334,6.47822311717332e-07,1.81390247280853e-05,VE-822,1613,ATR,Genome integrity,893,3.125544,TRUE
PAAD,Drug_1615__CZC24832,178,0.173131162034579,0.0208292897253484,0.0466576089847804,CZC24832,1615,PI3Kgamma,PI3K/MTOR signaling,893,5.183793,TRUE
PAAD,Drug_1736__SELUMETINIB,178,-0.147805844909562,0.0489633417732624,0.0913982379767564,Selumetinib,1736,"MEK1, MEK2",ERK MAPK signaling,717,4.214499,TRUE
PAAD,Drug_1778__GSK2110183B,178,0.320855085862868,1.26199170869055e-05,0.000117785892811118,GSK2110183B,1778,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,717,3.505438,TRUE
PAAD,Drug_1806__OXALIPLATIN,178,0.314216286549303,1.94318336388432e-05,0.000155454669110746,Oxaliplatin,1806,DNA alkylating agent,DNA replication,717,5.185118,TRUE
PAAD,Drug_1819__DOCETAXEL,178,0.0895822982374201,0.234381026732746,0.328133437425845,Docetaxel,1819,Microtubule stabiliser,Mitosis,670,-2.538492,TRUE
PAAD,Drug_1873__BUPARLISIB,178,0.0244497190745258,0.745975729580593,0.788200770877607,Buparlisib,1873,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,957,0.993008,TRUE
PAAD,Drug_1912__AFURESERTIB,178,0.274815438187353,0.000205302529646523,0.00104517651456412,Afuresertib,1912,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,956,2.4131465,TRUE
PAAD,Drug_1916__AZD5363,178,0.195094523096957,0.0090628778761619,0.0253760580532533,AZD5363,1916,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",957,2.858666,TRUE
PAAD,Drug_1917__AZD6738,178,0.0325247970857373,0.666474339171889,0.717741596031265,AZD6738,1917,ATR,Genome integrity,957,1.970669,TRUE
PAAD,Drug_1918__AZD8186,178,-0.190875055456316,0.0107057841124961,0.0285487576333231,AZD8186,1918,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,957,3.162977,TRUE
PAAD,Drug_1919__OSIMERTINIB,178,0.290180428521729,8.52662881985997e-05,0.000525083484569599,Osimertinib,1919,EGFR,EGFR signaling,956,1.722364,TRUE
PAAD,Drug_1924__IPATASERTIB,178,0.18589382815085,0.0129787044882598,0.0330367023337523,Ipatasertib,1924,"AKT1, AKT, AKT3",PI3K/MTOR signaling,957,3.487847,TRUE
PAAD,Drug_1926__GNE_317,178,-0.0970211579810816,0.197625634127214,0.283770141310871,GNE-317,1926,PI3Kalpha,PI3K/MTOR signaling,943,0.556985,TRUE
PAAD,Drug_2045__AMG_319,178,0.108111357347204,0.150878008537722,0.222346538897696,AMG-319,2045,PI3K (beta sparing),PI3K/MTOR signaling,949,4.924722,TRUE
PAAD,Drug_2046__MK_8776,178,0.177201682254724,0.0179685061900099,0.0419265144433565,MK-8776,2046,"CHEK1, CHEK2, CDK2",Cell cycle,951,3.187491,TRUE
PAAD,Drug_2106__UPROSERTIB,178,0.198462862620475,0.0079158218266972,0.0233308432786865,Uprosertib,2106,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,736,2.7050635,TRUE
PAAD,Drug_2107__LJI308,178,0.079002775741572,0.294527143618474,0.383570233549641,LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,953,5.019894,TRUE
PAAD,Drug_2111__VE821,178,0.156706517194384,0.0367149688747355,0.073429937749471,VE821,2111,ATR,Genome integrity,950,3.9402775,TRUE
PAAD,Drug_2169__AZD6482,178,0.341924762402267,2.99332809611112e-06,4.19065933455557e-05,AZD6482,2169,PI3Kbeta,PI3K/MTOR signaling,266,3.3943365,TRUE
PAAD,Drug_2170__AT13148,178,0.0588693401310099,0.435062051384636,0.507572393282075,AT13148,2170,AKT1,PI3K/MTOR signaling,953,3.438764,TRUE
PAAD,Drug_2360__THR_101,178,0.234240033023771,0.00164935156472129,0.00678425664967435,THR-101,2360,Mutant RAS,PI3K/MTOR signaling,731,5.193065,TRUE
PAAD,Drug_2361__THR_102,178,0.113333028345758,0.132001563307567,0.211202501292107,THR-102,2361,Mutant RAS,PI3K/MTOR signaling,731,4.99625,TRUE
PAAD,Drug_2362__THR_103,178,0.288561157278901,9.3764907958857e-05,0.000525083484569599,THR-103,2362,Mutant RAS,PI3K/MTOR signaling,731,4.493783,TRUE
PCPG,Drug_1005__CISPLATIN,179,0.239817546502626,0.00122335286215308,0.00163113714953744,Cisplatin,1005,DNA crosslinker,DNA replication,760,3.1021655,TRUE
PCPG,Drug_1007__DOCETAXEL,179,0.569133555123135,9.38487249890656e-17,3.28470537461729e-16,Docetaxel,1007,Microtubule stabiliser,Mitosis,966,-4.50888,TRUE
PCPG,Drug_1010__GEFITINIB,179,0.51990458853807,8.77662788932694e-14,1.82033763630485e-13,Gefitinib,1010,EGFR,EGFR signaling,957,3.258682,TRUE
PCPG,Drug_1014__REFAMETINIB,179,0.240826062394074,0.0011646874194338,0.0015907925728852,Refametinib,1014,"MEK1, MEK2",ERK MAPK signaling,946,2.5389975,TRUE
PCPG,Drug_1016__TEMSIROLIMUS,179,0.82509154060218,9.37899402546952e-46,5.25223665426293e-44,Temsirolimus,1016,MTOR,PI3K/MTOR signaling,921,1.134302,TRUE
PCPG,Drug_1017__OLAPARIB,179,-0.00259033749712301,0.972547325969963,0.972547325969963,Olaparib,1017,"PARP1, PARP2",Genome integrity,966,4.3531465,TRUE
PCPG,Drug_1018__VELIPARIB,179,0.678120226811458,1.86621328243882e-25,1.74179906360956e-24,Veliparib,1018,"PARP1, PARP2",Genome integrity,948,5.28497,TRUE
PCPG,Drug_1022__AZD7762,179,0.397796748477811,3.50482170371668e-08,5.60771472594668e-08,AZD7762,1022,"CHEK1, CHEK2",Cell cycle,960,0.0970545,TRUE
PCPG,Drug_1032__AFATINIB,179,0.648251836042935,1.02426866047272e-22,6.37322722071914e-22,Afatinib,1032,"EGFR, ERBB2",EGFR signaling,965,1.646094,TRUE
PCPG,Drug_1046__WEE1_INHIBITOR,179,0.213591948611721,0.00409368795903551,0.00498362012404323,Wee1 Inhibitor,1046,"WEE1, CHEK1",Cell cycle,956,1.8240615,TRUE
PCPG,Drug_1053__MK_2206,179,0.574611344757601,4.07915958294318e-17,1.63166383317727e-16,MK-2206,1053,"AKT1, AKT2",PI3K/MTOR signaling,967,2.75657,TRUE
PCPG,Drug_1057__DACTOLISIB,179,0.465032536145461,5.4440322183885e-11,9.83438078160504e-11,Dactolisib,1057,"PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,957,-1.67946,TRUE
PCPG,Drug_1058__PICTILISIB,179,0.663559517084092,4.42284448915379e-24,3.09599114240765e-23,Pictilisib,1058,PI3K (class 1),PI3K/MTOR signaling,966,1.141478,TRUE
PCPG,Drug_1059__AZD8055,179,0.679022032515222,1.52479937573024e-25,1.70777530081787e-24,AZD8055,1059,"MTORC1, MTORC2",PI3K/MTOR signaling,745,-0.155106,TRUE
PCPG,Drug_1060__PD0325901,179,0.0842131692925742,0.262375471588172,0.272093081646993,PD0325901,1060,"MEK1, MEK2",ERK MAPK signaling,967,1.67305,TRUE
PCPG,Drug_1062__SELUMETINIB,179,0.219444270081393,0.00316278340398575,0.00393590823607116,Selumetinib,1062,"MEK1, MEK2",ERK MAPK signaling,948,3.578666,TRUE
PCPG,Drug_1080__PACLITAXEL,179,0.57339987027389,4.91111199884274e-17,1.83348181290129e-16,Paclitaxel,1080,Microtubule stabiliser,Mitosis,957,-3.321115,TRUE
PCPG,Drug_1084__RAPAMYCIN,179,0.618431569476702,2.85906604898512e-20,1.45552453402879e-19,Rapamycin,1084,MTORC1,PI3K/MTOR signaling,949,-1.958811,TRUE
PCPG,Drug_1089__OXALIPLATIN,179,0.269677567844663,0.000261593595981475,0.000366231034374065,Oxaliplatin,1089,DNA alkylating agent,DNA replication,966,3.84296,TRUE
PCPG,Drug_1129__PF_4708671,179,0.532590546732785,1.67286512689843e-14,3.90335196276299e-14,PF-4708671,1129,S6K1,PI3K/MTOR signaling,267,3.599153,TRUE
PCPG,Drug_1168__ERLOTINIB,179,0.32185884962233,1.11544547307022e-05,1.60166529466492e-05,Erlotinib,1168,EGFR,EGFR signaling,954,2.8669695,TRUE
PCPG,Drug_1175__RUCAPARIB,179,0.466287950118218,4.7580012267074e-11,8.8816022898538e-11,Rucaparib,1175,"PARP1, PARP2",Genome integrity,947,4.01274,TRUE
PCPG,Drug_1177__NIRAPARIB,179,0.17830644655075,0.0169387890201608,0.0197619205235209,Niraparib,1177,"PARP1, PARP2",Genome integrity,893,4.38618,TRUE
PCPG,Drug_1179__MK_1775,179,0.369434854476597,3.59433494829024e-07,5.44007451633117e-07,MK-1775,1179,"WEE1, PLK1",Cell cycle,966,0.445436,TRUE
PCPG,Drug_1190__GEMCITABINE,179,0.523325591613835,5.65125454779022e-14,1.26588101870501e-13,Gemcitabine,1190,Pyrimidine antimetabolite,DNA replication,959,-1.053316,TRUE
PCPG,Drug_1259__TALAZOPARIB,179,-0.086682150105664,0.24859184967656,0.262663086450705,Talazoparib,1259,"PARP1, PARP2",Genome integrity,955,3.161281,TRUE
PCPG,Drug_1372__TRAMETINIB,179,0.112229824451279,0.13472068066402,0.147928590533042,Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,965,0.540507,TRUE
PCPG,Drug_1441__AZD2014,179,0.541554202498274,4.97022027265554e-15,1.46490702773005e-14,AZD2014,1441,"mTORC1, mTORC2",PI3K/MTOR signaling,717,2.014818,TRUE
PCPG,Drug_1553__UPROSERTIB,179,0.676224551712594,2.847088722337e-25,2.2776709778696e-24,Uprosertib,1553,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,897,2.9051,TRUE
PCPG,Drug_1560__ALPELISIB,179,0.628675747494403,4.42393951565348e-21,2.47740612876595e-20,Alpelisib,1560,PI3Kalpha,PI3K/MTOR signaling,964,3.3928615,TRUE
PCPG,Drug_1561__TASELISIB,179,0.581884376373109,1.31698388271221e-17,6.1459247859903e-17,Taselisib,1561,PI3K (beta sparing),PI3K/MTOR signaling,965,1.901128,TRUE
PCPG,Drug_1594__OSI_027,179,0.699543866256565,1.25334133306049e-27,1.75467786628468e-26,OSI-027,1594,"MTORC1, MTORC2",PI3K/MTOR signaling,959,2.511485,TRUE
PCPG,Drug_1613__VE_822,179,0.765040905571946,1.1549555226811e-35,3.23387546350707e-34,VE-822,1613,ATR,Genome integrity,893,3.125544,TRUE
PCPG,Drug_1615__CZC24832,179,0.554539367689829,8.02569072321427e-16,2.49688155833333e-15,CZC24832,1615,PI3Kgamma,PI3K/MTOR signaling,893,5.183793,TRUE
PCPG,Drug_1736__SELUMETINIB,179,-0.223877973761848,0.00258991648993609,0.00329625735082775,Selumetinib,1736,"MEK1, MEK2",ERK MAPK signaling,717,4.214499,TRUE
PCPG,Drug_1778__GSK2110183B,179,0.580836105705857,1.55275099770003e-17,6.688773528554e-17,GSK2110183B,1778,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,717,3.505438,TRUE
PCPG,Drug_1806__OXALIPLATIN,179,0.534638963865001,1.27168791847997e-14,3.2570970564244e-14,Oxaliplatin,1806,DNA alkylating agent,DNA replication,717,5.185118,TRUE
PCPG,Drug_1819__DOCETAXEL,179,0.533845960705543,1.41441072464222e-14,3.4437826339115e-14,Docetaxel,1819,Microtubule stabiliser,Mitosis,670,-2.538492,TRUE
PCPG,Drug_1873__BUPARLISIB,179,0.393616219948528,5.00886960170374e-08,7.7915749359836e-08,Buparlisib,1873,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,957,0.993008,TRUE
PCPG,Drug_1912__AFURESERTIB,179,0.520526018454586,8.10509561948358e-14,1.745712902658e-13,Afuresertib,1912,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,956,2.4131465,TRUE
PCPG,Drug_1916__AZD5363,179,0.534592932019334,1.2795738435953e-14,3.2570970564244e-14,AZD5363,1916,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",957,2.858666,TRUE
PCPG,Drug_1917__AZD6738,179,0.495576758102651,1.7498648123511e-12,3.49972962470219e-12,AZD6738,1917,ATR,Genome integrity,957,1.970669,TRUE
PCPG,Drug_1918__AZD8186,179,0.187085974933568,0.0121524711516316,0.014479540095561,AZD8186,1918,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,957,3.162977,TRUE
PCPG,Drug_1919__OSIMERTINIB,179,0.440279957315925,6.95050761495551e-10,1.21633883261721e-09,Osimertinib,1919,EGFR,EGFR signaling,956,1.722364,TRUE
PCPG,Drug_1924__IPATASERTIB,179,0.403979662293641,2.04811842743755e-08,3.37337152754419e-08,Ipatasertib,1924,"AKT1, AKT, AKT3",PI3K/MTOR signaling,957,3.487847,TRUE
PCPG,Drug_1926__GNE_317,179,0.238873893666437,0.00128068328439626,0.00166786660293466,GNE-317,1926,PI3Kalpha,PI3K/MTOR signaling,943,0.556985,TRUE
PCPG,Drug_2045__AMG_319,179,0.326164919548888,8.36276815240722e-06,1.23240793824948e-05,AMG-319,2045,PI3K (beta sparing),PI3K/MTOR signaling,949,4.924722,TRUE
PCPG,Drug_2046__MK_8776,179,0.436273094386207,1.03007341385414e-09,1.7480033689646e-09,MK-8776,2046,"CHEK1, CHEK2, CDK2",Cell cycle,951,3.187491,TRUE
PCPG,Drug_2106__UPROSERTIB,179,0.156730065072291,0.0361549008293538,0.0413198866621186,Uprosertib,2106,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,736,2.7050635,TRUE
PCPG,Drug_2107__LJI308,179,-0.0517753645931413,0.491253765945296,0.500185652598846,LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,953,5.019894,TRUE
PCPG,Drug_2111__VE821,179,0.48097420124286,9.44433131256665e-12,1.82373294311632e-11,VE821,2111,ATR,Genome integrity,950,3.9402775,TRUE
PCPG,Drug_2169__AZD6482,179,0.735446613520808,9.75166119506318e-32,1.82031008974513e-30,AZD6482,2169,PI3Kbeta,PI3K/MTOR signaling,266,3.3943365,TRUE
PCPG,Drug_2170__AT13148,179,0.120641098068755,0.10769486097944,0.120618244296972,AT13148,2170,AKT1,PI3K/MTOR signaling,953,3.438764,TRUE
PCPG,Drug_2360__THR_101,179,0.556361810306949,6.1740872844745e-16,2.03381698782689e-15,THR-101,2360,Mutant RAS,PI3K/MTOR signaling,731,5.193065,TRUE
PCPG,Drug_2361__THR_102,179,0.106825267298558,0.154652731998084,0.166549095997936,THR-102,2361,Mutant RAS,PI3K/MTOR signaling,731,4.99625,TRUE
PCPG,Drug_2362__THR_103,179,0.53770217395853,8.41005312204801e-15,2.35481487417344e-14,THR-103,2362,Mutant RAS,PI3K/MTOR signaling,731,4.493783,TRUE
PRAD,Drug_1005__CISPLATIN,497,0.0359489818819642,0.423902592173238,0.484460105340843,Cisplatin,1005,DNA crosslinker,DNA replication,760,3.1021655,TRUE
PRAD,Drug_1007__DOCETAXEL,497,0.183598383929696,3.82509597687378e-05,7.14017915683106e-05,Docetaxel,1007,Microtubule stabiliser,Mitosis,966,-4.50888,TRUE
PRAD,Drug_1010__GEFITINIB,497,0.196820644035218,9.86644827715452e-06,1.9732896554309e-05,Gefitinib,1010,EGFR,EGFR signaling,957,3.258682,TRUE
PRAD,Drug_1014__REFAMETINIB,497,0.336420094605722,1.28944955842364e-14,7.22091752717241e-14,Refametinib,1014,"MEK1, MEK2",ERK MAPK signaling,946,2.5389975,TRUE
PRAD,Drug_1016__TEMSIROLIMUS,497,0.582872673272437,1.46734342282531e-46,4.56368128730768e-45,Temsirolimus,1016,MTOR,PI3K/MTOR signaling,921,1.134302,TRUE
PRAD,Drug_1017__OLAPARIB,497,0.0273146848443948,0.543505950106772,0.585314100114985,Olaparib,1017,"PARP1, PARP2",Genome integrity,966,4.3531465,TRUE
PRAD,Drug_1018__VELIPARIB,497,0.365267782364611,3.92536489473863e-17,2.44244926783737e-16,Veliparib,1018,"PARP1, PARP2",Genome integrity,948,5.28497,TRUE
PRAD,Drug_1022__AZD7762,497,0.11456711508851,0.0105855218410723,0.0144582737341476,AZD7762,1022,"CHEK1, CHEK2",Cell cycle,960,0.0970545,TRUE
PRAD,Drug_1032__AFATINIB,497,0.147449113648076,0.00097752369277319,0.00152059241098052,Afatinib,1032,"EGFR, ERBB2",EGFR signaling,965,1.646094,TRUE
PRAD,Drug_1046__WEE1_INHIBITOR,497,0.16853110501329,0.000160187321545583,0.000271833030501595,Wee1 Inhibitor,1046,"WEE1, CHEK1",Cell cycle,956,1.8240615,TRUE
PRAD,Drug_1053__MK_2206,497,0.0864386669805072,0.0541326556644299,0.0704983422606529,MK-2206,1053,"AKT1, AKT2",PI3K/MTOR signaling,967,2.75657,TRUE
PRAD,Drug_1057__DACTOLISIB,497,0.33237014391049,2.77512259482973e-14,1.41278968464059e-13,Dactolisib,1057,"PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,957,-1.67946,TRUE
PRAD,Drug_1058__PICTILISIB,497,0.206618646977082,3.40294557343847e-06,7.32942123509824e-06,Pictilisib,1058,PI3K (class 1),PI3K/MTOR signaling,966,1.141478,TRUE
PRAD,Drug_1059__AZD8055,497,0.489344344340431,2.7547329418569e-31,3.85662611859966e-30,AZD8055,1059,"MTORC1, MTORC2",PI3K/MTOR signaling,745,-0.155106,TRUE
PRAD,Drug_1060__PD0325901,497,0.165355815421092,0.000213404725735098,0.000351490136504868,PD0325901,1060,"MEK1, MEK2",ERK MAPK signaling,967,1.67305,TRUE
PRAD,Drug_1062__SELUMETINIB,497,0.419562556059247,1.30417867184363e-22,1.21723342705405e-21,Selumetinib,1062,"MEK1, MEK2",ERK MAPK signaling,948,3.578666,TRUE
PRAD,Drug_1080__PACLITAXEL,497,0.273074122934263,5.9977973979982e-10,2.39911895919928e-09,Paclitaxel,1080,Microtubule stabiliser,Mitosis,957,-3.321115,TRUE
PRAD,Drug_1084__RAPAMYCIN,497,0.36675904631051,2.86200808521166e-17,2.00340565964816e-16,Rapamycin,1084,MTORC1,PI3K/MTOR signaling,949,-1.958811,TRUE
PRAD,Drug_1089__OXALIPLATIN,497,0.158135951347416,0.000401923715466622,0.000643077944746595,Oxaliplatin,1089,DNA alkylating agent,DNA replication,966,3.84296,TRUE
PRAD,Drug_1129__PF_4708671,497,0.258724128681924,4.81927732672274e-09,1.4993307238693e-08,PF-4708671,1129,S6K1,PI3K/MTOR signaling,267,3.599153,TRUE
PRAD,Drug_1168__ERLOTINIB,497,0.108800783715116,0.0152389503215636,0.0203186004287515,Erlotinib,1168,EGFR,EGFR signaling,954,2.8669695,TRUE
PRAD,Drug_1175__RUCAPARIB,497,0.266313778512505,1.62570099961437e-09,5.68995349865031e-09,Rucaparib,1175,"PARP1, PARP2",Genome integrity,947,4.01274,TRUE
PRAD,Drug_1177__NIRAPARIB,497,0.210245245276556,2.26464011102871e-06,5.28416025906698e-06,Niraparib,1177,"PARP1, PARP2",Genome integrity,893,4.38618,TRUE
PRAD,Drug_1179__MK_1775,497,0.00782747397717045,0.861814350692588,0.877483702523362,MK-1775,1179,"WEE1, PLK1",Cell cycle,966,0.445436,TRUE
PRAD,Drug_1190__GEMCITABINE,497,0.300190767613845,8.27607284116215e-12,3.86216732587567e-11,Gemcitabine,1190,Pyrimidine antimetabolite,DNA replication,959,-1.053316,TRUE
PRAD,Drug_1259__TALAZOPARIB,497,0.0743129589820305,0.0979624643306028,0.121908844500306,Talazoparib,1259,"PARP1, PARP2",Genome integrity,955,3.161281,TRUE
PRAD,Drug_1372__TRAMETINIB,497,0.248837173839774,1.88590899298045e-08,5.28054518034525e-08,Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,965,0.540507,TRUE
PRAD,Drug_1441__AZD2014,497,-0.0504278097657066,0.261821856245988,0.318739651082072,AZD2014,1441,"mTORC1, mTORC2",PI3K/MTOR signaling,717,2.014818,TRUE
PRAD,Drug_1553__UPROSERTIB,497,0.119362600007351,0.00772545609259578,0.0110929625944965,Uprosertib,1553,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,897,2.9051,TRUE
PRAD,Drug_1560__ALPELISIB,497,0.237598052363931,8.29894082650125e-08,2.213050887067e-07,Alpelisib,1560,PI3Kalpha,PI3K/MTOR signaling,964,3.3928615,TRUE
PRAD,Drug_1561__TASELISIB,497,0.125265389460744,0.00516442427503778,0.00781642592978691,Taselisib,1561,PI3K (beta sparing),PI3K/MTOR signaling,965,1.901128,TRUE
PRAD,Drug_1594__OSI_027,497,0.427293649186217,1.77862061326257e-23,1.99205508685407e-22,OSI-027,1594,"MTORC1, MTORC2",PI3K/MTOR signaling,959,2.511485,TRUE
PRAD,Drug_1613__VE_822,497,0.497225189457773,2.13182335628117e-32,3.97940359839151e-31,VE-822,1613,ATR,Genome integrity,893,3.125544,TRUE
PRAD,Drug_1615__CZC24832,497,0.260004156301978,4.02192537511746e-09,1.32486953533281e-08,CZC24832,1615,PI3Kgamma,PI3K/MTOR signaling,893,5.183793,TRUE
PRAD,Drug_1736__SELUMETINIB,497,-0.0325201304992802,0.469462890813141,0.525798437710718,Selumetinib,1736,"MEK1, MEK2",ERK MAPK signaling,717,4.214499,TRUE
PRAD,Drug_1778__GSK2110183B,497,0.0434317916828605,0.333911866399855,0.39785243656153,GSK2110183B,1778,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,717,3.505438,TRUE
PRAD,Drug_1806__OXALIPLATIN,497,0.191425955656207,1.73433732443742e-05,3.34906517822398e-05,Oxaliplatin,1806,DNA alkylating agent,DNA replication,717,5.185118,TRUE
PRAD,Drug_1819__DOCETAXEL,497,0.0212219684214889,0.636945530082637,0.672999050653352,Docetaxel,1819,Microtubule stabiliser,Mitosis,670,-2.538492,TRUE
PRAD,Drug_1873__BUPARLISIB,497,0.0813070220780572,0.0701326335437175,0.0892597154192768,Buparlisib,1873,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,957,0.993008,TRUE
PRAD,Drug_1912__AFURESERTIB,497,-0.00079724362498348,0.985855366626515,0.985855366626515,Afuresertib,1912,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,956,2.4131465,TRUE
PRAD,Drug_1916__AZD5363,497,-0.0427249661982779,0.341845757184127,0.398820050048148,AZD5363,1916,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",957,2.858666,TRUE
PRAD,Drug_1917__AZD6738,497,0.253518389779016,9.95598005091062e-09,2.93439412026839e-08,AZD6738,1917,ATR,Genome integrity,957,1.970669,TRUE
PRAD,Drug_1918__AZD8186,497,-0.227551766095993,2.93506457653739e-07,7.14624418635191e-07,AZD8186,1918,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,957,3.162977,TRUE
PRAD,Drug_1919__OSIMERTINIB,497,0.208751537597133,2.6805242029711e-06,6.00437421465527e-06,Osimertinib,1919,EGFR,EGFR signaling,956,1.722364,TRUE
PRAD,Drug_1924__IPATASERTIB,497,-0.197119757018598,9.55829147744375e-06,1.9732896554309e-05,Ipatasertib,1924,"AKT1, AKT, AKT3",PI3K/MTOR signaling,957,3.487847,TRUE
PRAD,Drug_1926__GNE_317,497,0.0299270359819234,0.505636483085305,0.555208687309355,GNE-317,1926,PI3Kalpha,PI3K/MTOR signaling,943,0.556985,TRUE
PRAD,Drug_2045__AMG_319,497,0.268512943185737,1.17892639136247e-09,4.4013251944199e-09,AMG-319,2045,PI3K (beta sparing),PI3K/MTOR signaling,949,4.924722,TRUE
PRAD,Drug_2046__MK_8776,497,0.227834848187454,2.83464971684224e-07,7.14624418635191e-07,MK-8776,2046,"CHEK1, CHEK2, CDK2",Cell cycle,951,3.187491,TRUE
PRAD,Drug_2106__UPROSERTIB,497,-0.169028258161483,0.000153080522581737,0.00026789091451804,Uprosertib,2106,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,736,2.7050635,TRUE
PRAD,Drug_2107__LJI308,497,0.293404519616729,2.52445035606403e-11,1.08745553799681e-10,LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,953,5.019894,TRUE
PRAD,Drug_2111__VE821,497,0.416299780806878,2.97740047637129e-22,2.38192038109704e-21,VE821,2111,ATR,Genome integrity,950,3.9402775,TRUE
PRAD,Drug_2169__AZD6482,497,0.58263308963771,1.62988617403846e-46,4.56368128730768e-45,AZD6482,2169,PI3Kbeta,PI3K/MTOR signaling,266,3.3943365,TRUE
PRAD,Drug_2170__AT13148,497,0.0132622395859807,0.768047209426146,0.796493402367855,AT13148,2170,AKT1,PI3K/MTOR signaling,953,3.438764,TRUE
PRAD,Drug_2360__THR_101,497,0.119828962113137,0.00748804614165664,0.0110350153666519,THR-101,2360,Mutant RAS,PI3K/MTOR signaling,731,5.193065,TRUE
PRAD,Drug_2361__THR_102,497,-0.115232788100543,0.0101392772745993,0.0141949881844391,THR-102,2361,Mutant RAS,PI3K/MTOR signaling,731,4.99625,TRUE
PRAD,Drug_2362__THR_103,497,0.169398825913116,0.000147976906768772,0.000267313121904879,THR-103,2362,Mutant RAS,PI3K/MTOR signaling,731,4.493783,TRUE
READ,Drug_1005__CISPLATIN,166,-0.194063133317155,0.0122347754438862,0.0527036480659715,Cisplatin,1005,DNA crosslinker,DNA replication,760,3.1021655,TRUE
READ,Drug_1007__DOCETAXEL,166,-0.141358028739892,0.0692719792162255,0.173676866513716,Docetaxel,1007,Microtubule stabiliser,Mitosis,966,-4.50888,TRUE
READ,Drug_1010__GEFITINIB,166,0.0346124836854221,0.657972904536504,0.837420060319187,Gefitinib,1010,EGFR,EGFR signaling,957,3.258682,TRUE
READ,Drug_1014__REFAMETINIB,166,-0.142037502213536,0.0679311343242614,0.173676866513716,Refametinib,1014,"MEK1, MEK2",ERK MAPK signaling,946,2.5389975,TRUE
READ,Drug_1016__TEMSIROLIMUS,166,0.142861265420965,0.0663339969858587,0.173676866513716,Temsirolimus,1016,MTOR,PI3K/MTOR signaling,921,1.134302,TRUE
READ,Drug_1017__OLAPARIB,166,-0.115955165244538,0.13682689898613,0.27365379797226,Olaparib,1017,"PARP1, PARP2",Genome integrity,966,4.3531465,TRUE
