Cancer,DrugKey,Comparison,Test,N_Low,N_High,Median_Low,Median_High,Effect,P,FDR,Sensitive_Group,Drug_Value_Label,DrugName,DrugID,PutativeTarget,PathwayName,N_CellLines_GDSC2,Median_LN_IC50,IsPriorityDrug
ACC,Drug_1736__SELUMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,7.15179964186756,6.84415140552898,-0.307648236338579,0.0783267969072282,0.187048758390022,High,log2_predicted_IC50,Selumetinib,1736,"MEK1, MEK2",ERK MAPK signaling,717,4.214499,TRUE
ACC,Drug_1778__GSK2110183B,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,5.29818671664274,5.43198714071861,0.133800424075864,0.588229142992315,0.716105043642819,Low,log2_predicted_IC50,GSK2110183B,1778,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,717,3.505438,TRUE
ACC,Drug_1806__OXALIPLATIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,7.81200182719682,8.02315245725864,0.211150630061819,0.0192787119027328,0.0899673222127533,Low,log2_predicted_IC50,Oxaliplatin,1806,DNA alkylating agent,DNA replication,717,5.185118,TRUE
ACC,Drug_1819__DOCETAXEL,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,-1.5334854442218,-1.22704377186694,0.306441672354862,0.561595953203281,0.716105043642819,Low,log2_predicted_IC50,Docetaxel,1819,Microtubule stabiliser,Mitosis,670,-2.538492,TRUE
ACC,Drug_1873__BUPARLISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,1.82454006946359,1.83776813880351,0.0132280693399118,0.841573137380251,0.906309532563347,Low,log2_predicted_IC50,Buparlisib,1873,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,957,0.993008,TRUE
ACC,Drug_1912__AFURESERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,4.08739283991567,4.07461874280353,-0.0127740971121417,0.902999412206971,0.936443834881304,High,log2_predicted_IC50,Afuresertib,1912,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,956,2.4131465,TRUE
ACC,Drug_1916__AZD5363,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,4.63788327416399,4.78461221428071,0.146728940116724,0.20185447813215,0.376795025846681,Low,log2_predicted_IC50,AZD5363,1916,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",957,2.858666,TRUE
ACC,Drug_1917__AZD6738,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,3.61932619851336,3.848058806626,0.228732608112643,0.0817486117364849,0.187048758390022,Low,log2_predicted_IC50,AZD6738,1917,ATR,Genome integrity,957,1.970669,TRUE
ACC,Drug_1918__AZD8186,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,5.48394741100308,5.63728951157545,0.153342100572373,0.0232265000609964,0.0929060002439856,Low,log2_predicted_IC50,AZD8186,1918,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,957,3.162977,TRUE
ACC,Drug_1919__OSIMERTINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,3.04535131891447,3.38389895135143,0.338547632436959,4.88672220603651e-06,9.12188145126815e-05,Low,log2_predicted_IC50,Osimertinib,1919,EGFR,EGFR signaling,956,1.722364,TRUE
ACC,Drug_1924__IPATASERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,5.841656781554,5.68551289603908,-0.156143885514918,0.0549119257377635,0.153753392065738,High,log2_predicted_IC50,Ipatasertib,1924,"AKT1, AKT, AKT3",PI3K/MTOR signaling,957,3.487847,TRUE
ACC,Drug_1926__GNE_317,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,1.31854615139018,1.32326919189345,0.00472304050327033,0.721881282322006,0.808507036200646,Low,log2_predicted_IC50,GNE-317,1926,PI3Kalpha,PI3K/MTOR signaling,943,0.556985,TRUE
ACC,Drug_2045__AMG_319,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,7.47280033460577,7.42435077666622,-0.0484495579395494,0.387551020386267,0.628111996088915,High,log2_predicted_IC50,AMG-319,2045,PI3K (beta sparing),PI3K/MTOR signaling,949,4.924722,TRUE
ACC,Drug_2046__MK_8776,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,4.65761231104942,4.86409359545593,0.206481284406509,0.185001620598795,0.357244508742501,Low,log2_predicted_IC50,MK-8776,2046,"CHEK1, CHEK2, CDK2",Cell cycle,951,3.187491,TRUE
ACC,Drug_2106__UPROSERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,4.5766136352933,4.58234101086864,0.00572737557534087,0.40388822765302,0.628111996088915,Low,log2_predicted_IC50,Uprosertib,2106,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,736,2.7050635,TRUE
ACC,Drug_2107__LJI308,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,7.48578051004628,7.41992308110788,-0.0658574289383971,0.118207846659829,0.254601515882709,High,log2_predicted_IC50,LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,953,5.019894,TRUE
ACC,Drug_2111__VE821,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,6.45842074238316,6.45592005436365,-0.00250068801950487,0.629224513488859,0.727054856202324,High,log2_predicted_IC50,VE821,2111,ATR,Genome integrity,950,3.9402775,TRUE
ACC,Drug_2169__AZD6482,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,5.01569576451189,5.04011937398276,0.0244236094708619,0.574840428433644,0.716105043642819,Low,log2_predicted_IC50,AZD6482,2169,PI3Kbeta,PI3K/MTOR signaling,266,3.3943365,TRUE
ACC,Drug_2170__AT13148,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,6.179416298559,6.08153911877543,-0.0978771797835689,0.516424018735844,0.705359635346519,High,log2_predicted_IC50,AT13148,2170,AKT1,PI3K/MTOR signaling,953,3.438764,TRUE
ACC,Drug_2360__THR_101,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,7.67105159943198,7.71088671195256,0.0398351125205778,0.758716234640869,0.833100179213503,Low,log2_predicted_IC50,THR-101,2360,Mutant RAS,PI3K/MTOR signaling,731,5.193065,TRUE
ACC,Drug_2361__THR_102,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,7.75622994055263,7.65835557666394,-0.0978743638886881,0.0643278621939508,0.171540965850535,High,log2_predicted_IC50,THR-102,2361,Mutant RAS,PI3K/MTOR signaling,731,4.99625,TRUE
ACC,Drug_2362__THR_103,MO-DDRscore High vs Low,Wilcoxon rank-sum,39,40,6.50211510477333,6.56002932825213,0.0579142234787939,0.0835039099955454,0.187048758390022,Low,log2_predicted_IC50,THR-103,2362,Mutant RAS,PI3K/MTOR signaling,731,4.493783,TRUE
BLCA,Drug_1005__CISPLATIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,4.40831919326129,4.03726080077929,-0.371058392482008,0.000440517422736008,0.00274099729702405,High,log2_predicted_IC50,Cisplatin,1005,DNA crosslinker,DNA replication,760,3.1021655,TRUE
BLCA,Drug_1007__DOCETAXEL,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,-7.19197742683621,-7.22188784278722,-0.0299104159510097,0.0719965958601551,0.133724641166303,High,log2_predicted_IC50,Docetaxel,1007,Microtubule stabiliser,Mitosis,966,-4.50888,TRUE
BLCA,Drug_1010__GEFITINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,4.04178541503011,3.90342783837627,-0.138357576653839,0.0402469610027684,0.0866857621598088,High,log2_predicted_IC50,Gefitinib,1010,EGFR,EGFR signaling,957,3.258682,TRUE
BLCA,Drug_1014__REFAMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,2.69801371485129,2.87126032437576,0.173246609524477,0.000836901578122047,0.00426058985225769,Low,log2_predicted_IC50,Refametinib,1014,"MEK1, MEK2",ERK MAPK signaling,946,2.5389975,TRUE
BLCA,Drug_1016__TEMSIROLIMUS,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,0.994884576922664,1.50000055847313,0.505115981550468,2.31257505640688e-13,1.29504203158785e-11,Low,log2_predicted_IC50,Temsirolimus,1016,MTOR,PI3K/MTOR signaling,921,1.134302,TRUE
BLCA,Drug_1017__OLAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,6.1435022609337,5.83513397149482,-0.308368289438878,1.42420099158063e-05,0.000132925425880859,High,log2_predicted_IC50,Olaparib,1017,"PARP1, PARP2",Genome integrity,966,4.3531465,TRUE
BLCA,Drug_1018__VELIPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,7.28218836783753,7.27052684194165,-0.0116615258958896,0.749169782759492,0.791575619519463,High,log2_predicted_IC50,Veliparib,1018,"PARP1, PARP2",Genome integrity,948,5.28497,TRUE
BLCA,Drug_1022__AZD7762,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,-0.143368440889686,-0.518159329098097,-0.37479088820841,5.17705113974289e-06,5.79829727651204e-05,High,log2_predicted_IC50,AZD7762,1022,"CHEK1, CHEK2",Cell cycle,960,0.0970545,TRUE
BLCA,Drug_1032__AFATINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,1.96011955314251,2.08081816136838,0.120698608225871,0.0545259207020006,0.109051841404001,Low,log2_predicted_IC50,Afatinib,1032,"EGFR, ERBB2",EGFR signaling,965,1.646094,TRUE
BLCA,Drug_1046__WEE1_INHIBITOR,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,2.35898419609198,2.14176774884619,-0.21721644724578,0.00103099769613213,0.00481132258194995,High,log2_predicted_IC50,Wee1 Inhibitor,1046,"WEE1, CHEK1",Cell cycle,956,1.8240615,TRUE
BLCA,Drug_1053__MK_2206,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,4.17411517328933,4.32877865736105,0.154663484071725,0.00410477431663854,0.0143667101082349,Low,log2_predicted_IC50,MK-2206,1053,"AKT1, AKT2",PI3K/MTOR signaling,967,2.75657,TRUE
BLCA,Drug_1057__DACTOLISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,-2.67832526750264,-2.56786426072934,0.110461006773293,0.128296880929212,0.199572925889886,Low,log2_predicted_IC50,Dactolisib,1057,"PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,957,-1.67946,TRUE
BLCA,Drug_1058__PICTILISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,1.56114652711966,1.67705200240828,0.115905475288614,0.0602922624060069,0.11642643774953,Low,log2_predicted_IC50,Pictilisib,1058,PI3K (class 1),PI3K/MTOR signaling,966,1.141478,TRUE
BLCA,Drug_1059__AZD8055,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,-0.341717958497189,0.094621474085565,0.436339432582754,1.95667233968743e-12,5.47868255112481e-11,Low,log2_predicted_IC50,AZD8055,1059,"MTORC1, MTORC2",PI3K/MTOR signaling,745,-0.155106,TRUE
BLCA,Drug_1060__PD0325901,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,1.47738703826499,1.58528809024671,0.107901051981718,0.12451928983944,0.199230863743103,Low,log2_predicted_IC50,PD0325901,1060,"MEK1, MEK2",ERK MAPK signaling,967,1.67305,TRUE
BLCA,Drug_1062__SELUMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,4.4687358754737,4.58581555305173,0.117079677578025,0.0157750726151607,0.0464949508657369,Low,log2_predicted_IC50,Selumetinib,1062,"MEK1, MEK2",ERK MAPK signaling,948,3.578666,TRUE
BLCA,Drug_1080__PACLITAXEL,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,-5.2361043751424,-5.2737826722195,-0.0376782970770941,0.0981982238130521,0.165453880201068,High,log2_predicted_IC50,Paclitaxel,1080,Microtubule stabiliser,Mitosis,957,-3.321115,TRUE
BLCA,Drug_1084__RAPAMYCIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,-3.35208166132162,-3.20409414928113,0.14798751204049,0.00273520886857738,0.0102114464426889,Low,log2_predicted_IC50,Rapamycin,1084,MTORC1,PI3K/MTOR signaling,949,-1.958811,TRUE
BLCA,Drug_1089__OXALIPLATIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,5.28484699462774,5.291668037171,0.00682104254326799,0.259876681957727,0.338444050921691,Low,log2_predicted_IC50,Oxaliplatin,1089,DNA alkylating agent,DNA replication,966,3.84296,TRUE
BLCA,Drug_1129__PF_4708671,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,5.15895154561926,5.16382442442116,0.00487287880190124,0.452070530007096,0.550346732182552,Low,log2_predicted_IC50,PF-4708671,1129,S6K1,PI3K/MTOR signaling,267,3.599153,TRUE
BLCA,Drug_1168__ERLOTINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,3.54652440786019,3.42934556134318,-0.117178846517014,0.100454141550648,0.165453880201068,High,log2_predicted_IC50,Erlotinib,1168,EGFR,EGFR signaling,954,2.8669695,TRUE
BLCA,Drug_1175__RUCAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,5.72625009429954,5.80449197246446,0.078241878164925,0.228722677238335,0.304963569651113,Low,log2_predicted_IC50,Rucaparib,1175,"PARP1, PARP2",Genome integrity,947,4.01274,TRUE
BLCA,Drug_1177__NIRAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,6.31345407831639,6.30672057830158,-0.00673350001480877,0.140620477375875,0.2072301771855,High,log2_predicted_IC50,Niraparib,1177,"PARP1, PARP2",Genome integrity,893,4.38618,TRUE
BLCA,Drug_1179__MK_1775,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,0.599947419374584,0.212719961854694,-0.38722745751989,2.14873095055023e-08,4.01096444102709e-07,High,log2_predicted_IC50,MK-1775,1179,"WEE1, PLK1",Cell cycle,966,0.445436,TRUE
BLCA,Drug_1190__GEMCITABINE,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,-2.7683176126141,-2.72840040136243,0.0399172112516717,0.544196010550819,0.621938297772365,Low,log2_predicted_IC50,Gemcitabine,1190,Pyrimidine antimetabolite,DNA replication,959,-1.053316,TRUE
BLCA,Drug_1259__TALAZOPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,4.39229056437336,4.09784936368277,-0.29444120069059,0.000615074634323713,0.00344441795221279,High,log2_predicted_IC50,Talazoparib,1259,"PARP1, PARP2",Genome integrity,955,3.161281,TRUE
BLCA,Drug_1372__TRAMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,-0.345125572867745,-0.155059219856524,0.19006635301122,0.00190186318265974,0.00760745273063895,Low,log2_predicted_IC50,Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,965,0.540507,TRUE
BLCA,Drug_1441__AZD2014,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,2.86157631062973,3.00360093583838,0.142024625208652,0.0323531227948446,0.072470995060452,Low,log2_predicted_IC50,AZD2014,1441,"mTORC1, mTORC2",PI3K/MTOR signaling,717,2.014818,TRUE
BLCA,Drug_1553__UPROSERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,4.16662665301763,4.31489161126684,0.148264958249211,0.078512254514651,0.137396445400639,Low,log2_predicted_IC50,Uprosertib,1553,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,897,2.9051,TRUE
BLCA,Drug_1560__ALPELISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,4.82384637927069,4.83603628510061,0.0121899058299233,0.219694928802302,0.304963569651113,Low,log2_predicted_IC50,Alpelisib,1560,PI3Kalpha,PI3K/MTOR signaling,964,3.3928615,TRUE
BLCA,Drug_1561__TASELISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,2.4815080705702,2.67294346585323,0.191435395283031,0.0529507029700371,0.109051841404001,Low,log2_predicted_IC50,Taselisib,1561,PI3K (beta sparing),PI3K/MTOR signaling,965,1.901128,TRUE
BLCA,Drug_1594__OSI_027,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,3.62846262075563,3.78109518817494,0.152632567419313,1.32068780705881e-06,1.84896292988234e-05,Low,log2_predicted_IC50,OSI-027,1594,"MTORC1, MTORC2",PI3K/MTOR signaling,959,2.511485,TRUE
BLCA,Drug_1613__VE_822,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,4.23001505930466,4.26571473411692,0.0356996748122596,0.301305294803043,0.383479466112963,Low,log2_predicted_IC50,VE-822,1613,ATR,Genome integrity,893,3.125544,TRUE
BLCA,Drug_1615__CZC24832,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,7.26196761746923,7.1557487452862,-0.106218872183028,0.00498118444759938,0.0164086075920921,High,log2_predicted_IC50,CZC24832,1615,PI3Kgamma,PI3K/MTOR signaling,893,5.183793,TRUE
BLCA,Drug_1736__SELUMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,4.98965819672806,4.98837783574865,-0.00128036097940676,0.605282416264833,0.677916306216613,High,log2_predicted_IC50,Selumetinib,1736,"MEK1, MEK2",ERK MAPK signaling,717,4.214499,TRUE
BLCA,Drug_1778__GSK2110183B,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,4.77159750787291,4.79383992218449,0.0222424143115791,0.795111888083139,0.824560476530663,Low,log2_predicted_IC50,GSK2110183B,1778,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,717,3.505438,TRUE
BLCA,Drug_1806__OXALIPLATIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,6.86617629362391,7.01462352653573,0.148447232911825,0.0185292747781533,0.0494113994084089,Low,log2_predicted_IC50,Oxaliplatin,1806,DNA alkylating agent,DNA replication,717,5.185118,TRUE
BLCA,Drug_1819__DOCETAXEL,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,-4.67947620172591,-4.96966011978898,-0.290183918063073,0.0259376713772026,0.0631525911792759,High,log2_predicted_IC50,Docetaxel,1819,Microtubule stabiliser,Mitosis,670,-2.538492,TRUE
BLCA,Drug_1873__BUPARLISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,1.25206647419145,1.19934600713885,-0.0527204670525998,0.0230880707207676,0.058769634561954,High,log2_predicted_IC50,Buparlisib,1873,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,957,0.993008,TRUE
BLCA,Drug_1912__AFURESERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,3.75542003459827,3.74043269713109,-0.0149873374671818,0.905734801916114,0.905734801916114,High,log2_predicted_IC50,Afuresertib,1912,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,956,2.4131465,TRUE
BLCA,Drug_1916__AZD5363,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,4.63860218696207,4.55977478650407,-0.0788274004580076,0.903724562175074,0.905734801916114,High,log2_predicted_IC50,AZD5363,1916,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",957,2.858666,TRUE
BLCA,Drug_1917__AZD6738,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,2.40416009777494,2.21357107543082,-0.19058902234412,0.0167143459179945,0.0468001685703845,High,log2_predicted_IC50,AZD6738,1917,ATR,Genome integrity,957,1.970669,TRUE
BLCA,Drug_1918__AZD8186,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,4.95061101453946,4.86420548771118,-0.0864055268282824,0.472675094178938,0.563187346255756,High,log2_predicted_IC50,AZD8186,1918,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,957,3.162977,TRUE
BLCA,Drug_1919__OSIMERTINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,2.12848456233857,2.22319694516245,0.0947123828238765,0.226766262627773,0.304963569651113,Low,log2_predicted_IC50,Osimertinib,1919,EGFR,EGFR signaling,956,1.722364,TRUE
BLCA,Drug_1924__IPATASERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,5.40186680123612,5.32068354779258,-0.0811832534435437,0.0304870460178481,0.0711364407083123,High,log2_predicted_IC50,Ipatasertib,1924,"AKT1, AKT, AKT3",PI3K/MTOR signaling,957,3.487847,TRUE
BLCA,Drug_1926__GNE_317,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,0.689761851794719,0.70286463976836,0.0131027879736405,0.674817516394185,0.729390761194032,Low,log2_predicted_IC50,GNE-317,1926,PI3Kalpha,PI3K/MTOR signaling,943,0.556985,TRUE
BLCA,Drug_2045__AMG_319,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,7.46261386165229,7.29271010735467,-0.169903754297618,0.171124972723408,0.24571790955156,High,log2_predicted_IC50,AMG-319,2045,PI3K (beta sparing),PI3K/MTOR signaling,949,4.924722,TRUE
BLCA,Drug_2046__MK_8776,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,4.81863650795699,4.66887820970795,-0.149758298249044,0.0740261406456322,0.133724641166303,High,log2_predicted_IC50,MK-8776,2046,"CHEK1, CHEK2, CDK2",Cell cycle,951,3.187491,TRUE
BLCA,Drug_2106__UPROSERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,4.57228028376119,4.48936904878866,-0.0829112349725252,0.343024266537877,0.426874642802691,High,log2_predicted_IC50,Uprosertib,2106,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,736,2.7050635,TRUE
BLCA,Drug_2107__LJI308,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,7.33284213960473,7.20378077914058,-0.129061360464149,0.00679464059218116,0.0211388818423414,High,log2_predicted_IC50,LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,953,5.019894,TRUE
BLCA,Drug_2111__VE821,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,5.69811588888399,5.62985657367878,-0.0682593152052107,0.139484438825691,0.2072301771855,High,log2_predicted_IC50,VE821,2111,ATR,Genome integrity,950,3.9402775,TRUE
BLCA,Drug_2169__AZD6482,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,4.79816982766086,4.9300576536713,0.131887826010436,8.4104380148367e-05,0.000588730661038569,Low,log2_predicted_IC50,AZD6482,2169,PI3Kbeta,PI3K/MTOR signaling,266,3.3943365,TRUE
BLCA,Drug_2170__AT13148,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,5.0667773221806,4.99849123957468,-0.0682860826059226,0.530803021531613,0.619270191786882,High,log2_predicted_IC50,AT13148,2170,AKT1,PI3K/MTOR signaling,953,3.438764,TRUE
BLCA,Drug_2360__THR_101,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,7.33461452905103,7.19485395370591,-0.139760575345119,0.00157701518884966,0.0067932961981216,High,log2_predicted_IC50,THR-101,2360,Mutant RAS,PI3K/MTOR signaling,731,5.193065,TRUE
BLCA,Drug_2361__THR_102,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,7.02033137118927,6.92168016270746,-0.0986512084818099,5.27264975672467e-05,0.000421811980537974,High,log2_predicted_IC50,THR-102,2361,Mutant RAS,PI3K/MTOR signaling,731,4.99625,TRUE
BLCA,Drug_2362__THR_103,MO-DDRscore High vs Low,Wilcoxon rank-sum,203,203,6.55578324908588,6.55547590764077,-0.000307341445113352,0.677291421108744,0.729390761194032,High,log2_predicted_IC50,THR-103,2362,Mutant RAS,PI3K/MTOR signaling,731,4.493783,TRUE
BRCA,Drug_1005__CISPLATIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,547,548,5.28624339487923,5.46757508850064,0.181331693621405,0.00275211646374957,0.00550423292749914,Low,log2_predicted_IC50,Cisplatin,1005,DNA crosslinker,DNA replication,760,3.1021655,TRUE
BRCA,Drug_1007__DOCETAXEL,MO-DDRscore High vs Low,Wilcoxon rank-sum,547,548,-6.2890428140858,-6.0683412224415,0.220701591644291,0.000959190651885856,0.00233542071763513,Low,log2_predicted_IC50,Docetaxel,1007,Microtubule stabiliser,Mitosis,966,-4.50888,TRUE
BRCA,Drug_1010__GEFITINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,547,548,5.20241331258785,5.26762637625464,0.0652130636667962,0.00377825529597015,0.00687109985225548,Low,log2_predicted_IC50,Gefitinib,1010,EGFR,EGFR signaling,957,3.258682,TRUE
BRCA,Drug_1014__REFAMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,547,548,4.43482584478478,4.79892411411437,0.364098269329583,1.45576364073911e-21,2.71742546271301e-20,Low,log2_predicted_IC50,Refametinib,1014,"MEK1, MEK2",ERK MAPK signaling,946,2.5389975,TRUE
BRCA,Drug_1016__TEMSIROLIMUS,MO-DDRscore High vs Low,Wilcoxon rank-sum,547,548,1.49762137333164,1.81105454863555,0.313433175303906,3.13589789448448e-23,8.78051410455654e-22,Low,log2_predicted_IC50,Temsirolimus,1016,MTOR,PI3K/MTOR signaling,921,1.134302,TRUE
BRCA,Drug_1017__OLAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,547,548,6.42355326331459,6.55798877591133,0.134435512596739,0.00214865788186384,0.00462787851478366,Low,log2_predicted_IC50,Olaparib,1017,"PARP1, PARP2",Genome integrity,966,4.3531465,TRUE
BRCA,Drug_1018__VELIPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,547,548,7.59820205690014,7.61333702613019,0.0151349692300489,0.729615721467545,0.742881461857864,Low,log2_predicted_IC50,Veliparib,1018,"PARP1, PARP2",Genome integrity,948,5.28497,TRUE
BRCA,Drug_1022__AZD7762,MO-DDRscore High vs Low,Wilcoxon rank-sum,547,548,1.0977130425091,1.32022612051056,0.222513078001463,0.0369306533350761,0.0470026496991878,Low,log2_predicted_IC50,AZD7762,1022,"CHEK1, CHEK2",Cell cycle,960,0.0970545,TRUE
BRCA,Drug_1032__AFATINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,547,548,2.37928019199236,2.41829088304356,0.0390106910512,0.0270527032448859,0.0352314274817119,Low,log2_predicted_IC50,Afatinib,1032,"EGFR, ERBB2",EGFR signaling,965,1.646094,TRUE
BRCA,Drug_1046__WEE1_INHIBITOR,MO-DDRscore High vs Low,Wilcoxon rank-sum,547,548,2.9853314033614,2.92745435968668,-0.0578770436747211,0.0268152557201412,0.0352314274817119,High,log2_predicted_IC50,Wee1 Inhibitor,1046,"WEE1, CHEK1",Cell cycle,956,1.8240615,TRUE
BRCA,Drug_1053__MK_2206,MO-DDRscore High vs Low,Wilcoxon rank-sum,547,548,3.74940709113421,3.81907448974791,0.0696673986137055,0.00137983572578489,0.00321961669349807,Low,log2_predicted_IC50,MK-2206,1053,"AKT1, AKT2",PI3K/MTOR signaling,967,2.75657,TRUE
BRCA,Drug_1057__DACTOLISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,547,548,-2.48778915106858,-2.38739024061749,0.100398910451082,0.00158681738265715,0.00355447093715202,Low,log2_predicted_IC50,Dactolisib,1057,"PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,957,-1.67946,TRUE
BRCA,Drug_1058__PICTILISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,547,548,1.53686305629774,1.63232919311813,0.0954661368203833,1.26653291379681e-06,4.72838954484141e-06,Low,log2_predicted_IC50,Pictilisib,1058,PI3K (class 1),PI3K/MTOR signaling,966,1.141478,TRUE
BRCA,Drug_1059__AZD8055,MO-DDRscore High vs Low,Wilcoxon rank-sum,547,548,-0.480533316919461,-0.312746253263133,0.167787063656328,1.7315345752663e-15,1.93931872429825e-14,Low,log2_predicted_IC50,AZD8055,1059,"MTORC1, MTORC2",PI3K/MTOR signaling,745,-0.155106,TRUE
